as,number of aliased prefix,ratio of aliased prefix,org_name,country,category,sub_category
24357,2,5e-05,CERNET2 IX at South China University of Technology,CN,Education and Research,"Colleges, Universities, and Professional Schools"
151338,2,5e-05,POLONETWORK LIMITED,HK,Construction and Real Estate,Buildings (Residential or Commercial)
33363,2,5e-05,"Charter Communications, Inc",US,"Media, Publishing, and Broadcasting",None
41405,2,5e-05,Altinea SAS,FR,Computer and Information Technology,None
140824,2,5e-05,VNIDC TECHNOLOGY COMPANY LIMITED,VN,None,None
397277,2,5e-05,NAU Country Insurance Company,US,"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",None
201178,2,5e-05,Euronet Telekomunikasyon A.S.,TR,Computer and Information Technology,None
9929,2,5e-05,CHINA UNICOM Industrial Internet Backbone,CN,Computer and Information Technology,Internet Service Provider (ISP)
21100,2,5e-05,ITL LLC,UA,Computer and Information Technology,None
835,2,5e-05,GoCodeIT Inc,CA,Computer and Information Technology,Internet Service Provider (ISP)
6718,2,5e-05,NAV COMMUNICATIONS SRL,RO,Computer and Information Technology,Internet Service Provider (ISP)
36351,2,5e-05,SoftLayer Technologies Inc.,US,Computer and Information Technology,Software Development
8560,2,5e-05,IONOS SE,DE,Computer and Information Technology,Internet Service Provider (ISP)
3214,2,5e-05,xTom GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
38631,2,5e-05,LINE Corporation,JP,None,None
15130,2,5e-05,United States Department of Justice,US,Government and Public Administration,"Law Enforcement, Public Safety, and Justice"
212390,1,3e-05,CentralNic Ltd,GB,Computer and Information Technology,None
19530,1,3e-05,"State of North Dakota, ITD",US,Computer and Information Technology,Internet Service Provider (ISP)
9044,1,3e-05,BSE Software GmbH,CH,Computer and Information Technology,Internet Service Provider (ISP)
201341,1,3e-05,"trafficforce, UAB",LT,Computer and Information Technology,Internet Service Provider (ISP)
30798,1,3e-05,TNNet Oy,FI,Computer and Information Technology,Internet Service Provider (ISP)
210842,1,3e-05,Rohmad Kumiadin,ID,None,None
48606,1,3e-05,SYSTEM36 LLC,US,Computer and Information Technology,Software Development
205544,1,3e-05,LEASEWEB UK LIMITED,GB,Computer and Information Technology,None
206067,1,3e-05,Hutchison 3G UK Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
3549,1,3e-05,"Level 3 Parent, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
202990,1,3e-05,Web42 Solutions Ltd,GB,Computer and Information Technology,Hosting and Cloud Provider
200738,1,3e-05,FIBRAWORLD TELECOM S.A.U.,ES,Computer and Information Technology,Internet Service Provider (ISP)
48581,1,3e-05,MythicalKitten LLC,US,"Retail Stores, Wholesale, and E-commerce Sites",None
204957,1,3e-05,GREEN FLOID LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
8767,1,3e-05,M-net Telekommunikations GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
28885,1,3e-05,Oman Telecommunications Company (S.A.O.G),OM,Computer and Information Technology,None
5408,1,3e-05,National Infrastructures for Research and Technology S.A.,GR,Education and Research,None
208091,1,3e-05,XHOST INTERNET SOLUTIONS LP,GB,Computer and Information Technology,Internet Service Provider (ISP)
49542,1,3e-05,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
25145,1,3e-05,TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,TR,Computer and Information Technology,Internet Service Provider (ISP)
43668,1,3e-05,AS43668 LLC,UA,Computer and Information Technology,Internet Service Provider (ISP)
51164,1,3e-05,Knowit Managed Services Oy,FI,Computer and Information Technology,None
61112,1,3e-05,AKILE LTD,GB,"Media, Publishing, and Broadcasting",Online Informational Content
209584,1,3e-05,THUNDER NETWORK LIMITED,HK,Computer and Information Technology,Internet Service Provider (ISP)
142055,1,3e-05,Anillc Network,CN,Computer and Information Technology,Hosting and Cloud Provider
42487,1,3e-05,Vialis SEM,FR,Computer and Information Technology,Internet Service Provider (ISP)
209968,1,3e-05,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
25304,1,3e-05,Universitatea TRANSILVANIA Brasov,RO,Education and Research,"Colleges, Universities, and Professional Schools"
34959,1,3e-05,KVIKTEL LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
680,1,3e-05,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,DE,Computer and Information Technology,Internet Service Provider (ISP)
210083,1,3e-05,Privex Inc.,BZ,Service,"Law, Business, and Consulting Services"
62282,1,3e-05,UAB Rakrejus,LT,Computer and Information Technology,None
21556,1,3e-05,NASA Ames Research Center,US,Service,"Law, Business, and Consulting Services"
3557,1,3e-05,"Internet Systems Consortium, Inc.",US,Community Groups and Nonprofits,None
10013,1,3e-05,"FreeBit Co.,Ltd.",JP,None,None
211786,1,3e-05,KaasHosting B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
216349,1,3e-05,"Getechbrothers, MB",LT,None,None
8888,1,3e-05,xTom Pty Ltd,AU,Computer and Information Technology,None
209114,1,3e-05,Luiz Fernando Ribeiro Amaral,DE,"Retail Stores, Wholesale, and E-commerce Sites",Other
41732,1,3e-05,MIHAILA VALENTIN-EUGEN,RO,Computer and Information Technology,Internet Service Provider (ISP)
133944,1,3e-05,"trafficforce, UAB",LT,Computer and Information Technology,Computer and Network Security
38255,1,3e-05,China Education and Research Network (CERNET),CN,Computer and Information Technology,Internet Service Provider (ISP)
199614,1,3e-05,Fiberocity Ltd,GB,None,None
29854,1,3e-05,"WestHost, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
13189,1,3e-05,Liden Data Internetwork AB,SE,Computer and Information Technology,Internet Service Provider (ISP)
47237,1,3e-05,NUR Telecom LLC,KG,Computer and Information Technology,Internet Service Provider (ISP)
64236,1,3e-05,"UnReal Servers, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
513,1,3e-05,CERN - European Organization for Nuclear Research,CH,Computer and Information Technology,None
51560,1,3e-05,Greschitz Management GmbH,AT,Computer and Information Technology,Internet Service Provider (ISP)
16735,1,3e-05,ALGAR TELECOM S/A,BR,Computer and Information Technology,Internet Service Provider (ISP)
44901,1,3e-05,Belcloud LTD,BG,Computer and Information Technology,None
24360,1,3e-05,CERNET2 IX at Zhengzhou University,CN,Computer and Information Technology,None
43350,1,3e-05,NForce Entertainment B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
43357,1,3e-05,Owl Limited,VU,Computer and Information Technology,Internet Service Provider (ISP)
200373,1,3e-05,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
949,1,3e-05,xTom,US,Computer and Information Technology,None
3363,1,3e-05,Hong Kong University of Science and Technology,HK,Education and Research,"Colleges, Universities, and Professional Schools"
30860,1,3e-05,Virtual Systems LLC,UA,Computer and Information Technology,Internet Service Provider (ISP)
212477,1,3e-05,RoyaleHosting BV,NL,Computer and Information Technology,None
8943,1,3e-05,Jump Networks Ltd,GB,Computer and Information Technology,Internet Service Provider (ISP)
12874,1,3e-05,Fastweb SpA,IT,Computer and Information Technology,Internet Service Provider (ISP)
204055,1,3e-05,CentralNic Ltd,GB,Computer and Information Technology,None
204679,1,3e-05,NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INSTYTUT BADAWCZY,PL,Education and Research,"Colleges, Universities, and Professional Schools"
6369,1,3e-05,Netrunner Inc,US,Computer and Information Technology,Internet Service Provider (ISP)
47952,1,3e-05,ICT BULUT BILISIM A.S.,TR,Computer and Information Technology,None
329225,1,3e-05,Lexistar Alliance Ltd.,SC,None,None
47926,1,3e-05,DEMENIN B.V.,NL,"Retail Stores, Wholesale, and E-commerce Sites",None
8473,1,3e-05,Bahnhof AB,SE,Computer and Information Technology,Internet Service Provider (ISP)
59437,1,3e-05,Northern Data AG,DE,Computer and Information Technology,Internet Service Provider (ISP)
29632,1,3e-05,Netassist Limited,GI,Computer and Information Technology,Internet Service Provider (ISP)
20712,1,3e-05,Andrews & Arnold Ltd,GB,Computer and Information Technology,Internet Service Provider (ISP)
8447,1,3e-05,A1 Telekom Austria AG,AT,Computer and Information Technology,Internet Service Provider (ISP)
212222,1,3e-05,CentralNic Ltd,GB,Computer and Information Technology,None
55410,1,3e-05,Vodafone Idea Ltd. (VIL),IN,Computer and Information Technology,Internet Service Provider (ISP)
203961,1,3e-05,CentralNic Ltd,GB,Computer and Information Technology,None
15108,1,3e-05,Allo Communications LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
24547,1,3e-05,China Mobile,CN,Computer and Information Technology,Internet Service Provider (ISP)
134810,1,3e-05,China Mobile Communications Corporation,CN,Computer and Information Technology,Internet Service Provider (ISP)
56048,1,3e-05,China Mobile Communications Corporation,CN,Computer and Information Technology,Internet Service Provider (ISP)
26527,1,3e-05,LightWave Networks,US,Computer and Information Technology,Internet Service Provider (ISP)
32024,1,3e-05,Blueficity,US,Service,"Law, Business, and Consulting Services"
24400,1,3e-05,China Mobile,CN,Computer and Information Technology,Internet Service Provider (ISP)
136959,1,3e-05,China Unicom,CN,Computer and Information Technology,Internet Service Provider (ISP)
11878,1,3e-05,"tzulo, inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
25795,1,3e-05,"ARP NETWORKS, INC.",US,Computer and Information Technology,Internet Service Provider (ISP)
140716,1,3e-05,China Unicom,CN,Computer and Information Technology,None
3663,1,3e-05,NetNet,US,Computer and Information Technology,Internet Service Provider (ISP)
36236,1,3e-05,"NetActuate, Inc",US,Computer and Information Technology,Internet Service Provider (ISP)
6315,1,3e-05,"XMission, L.C.",US,Computer and Information Technology,Internet Service Provider (ISP)
22439,1,3e-05,"Perfect International, Inc",US,Computer and Information Technology,Internet Service Provider (ISP)
138421,1,3e-05,China Unicom,CN,Computer and Information Technology,None
4808,1,3e-05,China Unicom,CN,Computer and Information Technology,Internet Service Provider (ISP)
147049,1,3e-05,PacketHub S.A.,PA,Computer and Information Technology,Internet Service Provider (ISP)
20381,1,3e-05,"Cable Television Laboratories, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
35929,1,3e-05,Bend-La Pine Schools,US,Education and Research,"Colleges, Universities, and Professional Schools"
11250,1,3e-05,Tri-State Generation and Transmission Association Inc.,US,Utilities (Excluding Internet Service),None
14080,1,3e-05,Telmex Colombia S.A.,CO,Computer and Information Technology,Internet Service Provider (ISP)
4761,1,3e-05,PT. INDOSAT Tbk,ID,Computer and Information Technology,Internet Service Provider (ISP)
63473,1,3e-05,"HostHatch, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
53006,1,3e-05,ALGAR TELECOM S/A,BR,Computer and Information Technology,Internet Service Provider (ISP)
52910,1,3e-05,A. Angeloni & Cia Ltda,BR,"Retail Stores, Wholesale, and E-commerce Sites","Food, Grocery, Beverages"
15296,1,3e-05,Cybera Inc,CA,Computer and Information Technology,None
14315,1,3e-05,"1GSERVERS, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
42159,1,3e-05,Zemlyaniy Dmitro Leonidovich,UA,Computer and Information Technology,Internet Service Provider (ISP)
24444,1,3e-05,China Mobile,CN,Computer and Information Technology,Internet Service Provider (ISP)
6167,1,3e-05,Verizon Business,US,Computer and Information Technology,Internet Service Provider (ISP)
38040,1,3e-05,Royal Thai Armed Force Headquarters,TH,Computer and Information Technology,Internet Service Provider (ISP)
8966,1,3e-05,EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC,AE,Computer and Information Technology,Internet Service Provider (ISP)
58466,1,3e-05,CHINANET Guangdong province network,CN,Computer and Information Technology,Software Development
137697,1,3e-05,"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",CN,Computer and Information Technology,None
134762,1,3e-05,CHINANET Liaoning province Dalian MAN network,CN,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
398565,1,3e-05,Peter Jin Technologies LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
400519,1,3e-05,Developed Methods LLC,US,Service,Other
58777,1,3e-05,ChinaTelecom Cybersecurity Tech,CN,Computer and Information Technology,None
397031,1,3e-05,"GALAXYGATE, LLC",US,Other,None
136188,1,3e-05,"NINGBO, ZHEJIANG Province, P.R.China.",CN,Computer and Information Technology,Internet Service Provider (ISP)
134238,1,3e-05,CHINANET Jiangx province IDC network,CN,Computer and Information Technology,Internet Service Provider (ISP)
394923,1,3e-05,Artfiles LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
63838,1,3e-05,Hengyang,CN,Computer and Information Technology,None
54455,1,3e-05,MadeIT inc.,US,Computer and Information Technology,Hosting and Cloud Provider
30036,1,3e-05,Mediacom Communications Corp,US,Computer and Information Technology,Internet Service Provider (ISP)
63835,1,3e-05,Hengyang,CN,Computer and Information Technology,Internet Service Provider (ISP)
140061,1,3e-05,China Telecom,CN,Computer and Information Technology,None
140345,1,3e-05,China Telecom,CN,Computer and Information Technology,None
397423,1,3e-05,Tier.Net Technologies LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
30517,1,3e-05,"Great Lakes Comnet, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
12025,1,3e-05,Iron Mountain Data Center,US,Computer and Information Technology,Internet Service Provider (ISP)
30081,1,3e-05,"CacheNetworks, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
14340,1,3e-05,"Salesforce.com, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
9605,1,3e-05,"NTT DOCOMO, INC.",JP,None,None
268972,1,3e-05,ERBCOM TELECOMUNICACOES EIRELI - ME,BR,Computer and Information Technology,Internet Service Provider (ISP)
140938,1,3e-05,mnihyc Network Global,CN,Education and Research,None
4657,1,3e-05,Starhub Ltd.,SG,Computer and Information Technology,Internet Service Provider (ISP)
45430,1,3e-05,MAYBANK Data Center (Co-Location),TH,Computer and Information Technology,Internet Service Provider (ISP)
137753,1,3e-05,Beijing Jingdong Shangke Information Technology Co. Ltd.,CN,"Museums, Libraries, and Entertainment","Recreation, Sports, and Performing Arts"
133798,1,3e-05,"PT. Smartfren Telecom, Tbk",ID,Computer and Information Technology,Internet Service Provider (ISP)
1680,1,3e-05,Cellcom Fixed Line Communication L.P,IL,Computer and Information Technology,Internet Service Provider (ISP)
9902,1,3e-05,NeocomISP Limited,KH,Computer and Information Technology,Internet Service Provider (ISP)
8283,1,3e-05,Netwerkvereniging Coloclue,NL,Computer and Information Technology,Hosting and Cloud Provider
44002,1,3e-05,Sys-DataCom s.r.o.,CZ,Computer and Information Technology,Internet Service Provider (ISP)
133296,1,3e-05,Web Werks India Pvt. Ltd.,IN,Computer and Information Technology,Internet Service Provider (ISP)
6848,1,3e-05,Telenet BVBA,BE,Computer and Information Technology,Internet Service Provider (ISP)
1241,1,3e-05,Nova Telecommunications & Media Single Member S.A,GR,Computer and Information Technology,Internet Service Provider (ISP)
63770,1,3e-05,Industrial Cyber Security Center of Excellence,JP,None,None
138979,1,3e-05,"Guangzhou Shujie Suyuan Culture Communication Co., Ltd.",CN,Computer and Information Technology,Internet Service Provider (ISP)
150838,1,3e-05,HA SON TECHNOLOGY ONE MEMBER LIMITED COMPANY,VN,None,None
16345,1,3e-05,"PJSC ""Vimpelcom""",RU,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
23884,1,3e-05,Proen Corp Public Company Limited,TH,Computer and Information Technology,Internet Service Provider (ISP)
38365,1,3e-05,"Beijing Baidu Netcom Science and Technology Co., Ltd.",CN,Computer and Information Technology,None
38794,1,3e-05,Renaissance Phuket Resort & Spa,TH,Computer and Information Technology,Internet Service Provider (ISP)
199244,1,3e-05,InterXion Hrvatska d.o.o.,HR,Computer and Information Technology,Internet Service Provider (ISP)
149428,1,3e-05,"Code200, UAB",LT,Computer and Information Technology,Internet Service Provider (ISP)
51847,1,3e-05,Nearoute Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
59605,1,3e-05,MENA LEVANT W.L.L,BH,Computer and Information Technology,Internet Service Provider (ISP)
50673,1,3e-05,Serverius Holding B.V.,NL,Computer and Information Technology,None
37963,1,3e-05,"Alibaba (US) Technology Co., Ltd.",US,Computer and Information Technology,None
56655,1,3e-05,TerraHost AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
198068,1,3e-05,P.A.G.M. OU,EE,Computer and Information Technology,None
1273,1,3e-05,Vodafone Group PLC,EU,Computer and Information Technology,Internet Service Provider (ISP)
15967,1,3e-05,Nazwa.pl Sp.z.o.o.,PL,Service,"Law, Business, and Consulting Services"
25369,1,3e-05,Hydra Communications Ltd,GB,Computer and Information Technology,Internet Service Provider (ISP)
9312,1,3e-05,xTom Hong Kong Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
133159,1,3e-05,Mammoth Media Pty Ltd,AU,Computer and Information Technology,Internet Service Provider (ISP)
46019,1,3e-05,Universitas Brawijaya,ID,Education and Research,"Colleges, Universities, and Professional Schools"
34240,1,3e-05,manitu GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
25454,1,3e-05,ORANGE MOLDOVA S.A.,MD,Computer and Information Technology,Internet Service Provider (ISP)
8697,1,3e-05,Jordan Telecommunications PSC,JO,Computer and Information Technology,Internet Service Provider (ISP)
28890,1,3e-05,INSYS LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
8896,1,3e-05,XFIBER AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
17639,1,3e-05,ComClark Network & Technology Corp,PH,Computer and Information Technology,Internet Service Provider (ISP)
18001,1,3e-05,Dialog Axiata Plc,LK,Computer and Information Technology,Internet Service Provider (ISP)
137670,1,3e-05,Canara Bank,IN,Finance and Insurance,None
30781,1,3e-05,Free Pro SAS,FR,Computer and Information Technology,Internet Service Provider (ISP)
138915,1,3e-05,Kaopu Cloud HK Limited,HK,Computer and Information Technology,None
47381,1,3e-05,DoclerWeb Informatikai Kft.,HU,Manufacturing,Machinery
29066,1,3e-05,Host Europe GmbH,DE,Computer and Information Technology,None
205766,1,3e-05,Jonas Pasche,DE,Computer and Information Technology,Internet Service Provider (ISP)
213192,1,3e-05,NetBase BV,NL,Computer and Information Technology,Hosting and Cloud Provider
43614,1,3e-05,Economia a.s.,CZ,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
16236,1,3e-05,PSA AUTOMOBILES SA,FR,Computer and Information Technology,Internet Service Provider (ISP)
199752,1,3e-05,Go-Trex Holding BV,NL,Computer and Information Technology,Internet Service Provider (ISP)
24364,1,3e-05,CERNET2 IX at Shanghai Jiaotong University,CN,Education and Research,"Colleges, Universities, and Professional Schools"
131662,1,3e-05,Denpa Ltd.,TW,Service,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)"
135967,1,3e-05,Bach Kim Network solutions Join stock company,VN,Computer and Information Technology,Hosting and Cloud Provider
6724,1,3e-05,Strato AG,DE,Computer and Information Technology,None
25148,1,3e-05,ORANGE BUSINESS SERVICES AS,NO,Computer and Information Technology,Other
29695,1,3e-05,Altibox AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
45090,1,3e-05,Shenzhen Tencent Computer Systems Company Limited,CN,Computer and Information Technology,Other
