as,number of aliased prefix,ratio of aliased prefix,org_name,country,category,sub_category
4538,2,5e-05,China Education and Research Network Center,CN,Education and Research,"Colleges, Universities, and Professional Schools"
49791,2,5e-05,Newserverlife LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
24357,2,5e-05,CERNET2 IX at South China University of Technology,CN,Education and Research,"Colleges, Universities, and Professional Schools"
3462,2,5e-05,"Chunghwa Telecom Co., Ltd.",TW,Computer and Information Technology,Internet Service Provider (ISP)
263110,2,5e-05,Louvetel Comunicação Comercial Ltda ME,BR,Computer and Information Technology,Internet Service Provider (ISP)
206067,2,5e-05,Hutchison 3G UK Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
27947,2,5e-05,Telconet S.A,EC,Computer and Information Technology,Internet Service Provider (ISP)
33760,2,5e-05,"Ashton Holmes, Sole Proprietorship",US,None,None
49544,2,5e-05,i3D.net B.V,NL,Computer and Information Technology,Internet Service Provider (ISP)
45474,2,5e-05,NEXUSGUARD LIMITED,HK,Computer and Information Technology,Internet Service Provider (ISP)
59626,2,5e-05,CONSCIA DANMARK A/S,DK,Computer and Information Technology,None
55818,2,5e-05,Corporate / Direct Member IDNIC,ID,Computer and Information Technology,Internet Service Provider (ISP)
216271,2,5e-05,NETLABS LLC,UA,None,None
216349,2,5e-05,"Getechbrothers, MB",LT,None,None
197637,2,5e-05,ropa GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
56630,2,5e-05,Melbikomas UAB,LT,Computer and Information Technology,None
202888,2,5e-05,UPSTREAM NETWORK LTD,GB,None,None
24309,2,5e-05,"Atria Convergence Technologies Pvt. Ltd.,",IN,Computer and Information Technology,Internet Service Provider (ISP)
202990,1,2e-05,Web42 Solutions Ltd,GB,Computer and Information Technology,Hosting and Cloud Provider
44901,1,2e-05,Belcloud LTD,BG,Computer and Information Technology,None
210680,1,2e-05,Jurgita Jurgaitiene trading as LOCOTORPI,IE,None,None
200738,1,2e-05,FIBRAWORLD TELECOM S.A.U.,ES,Computer and Information Technology,Internet Service Provider (ISP)
57907,1,2e-05,CloudConnX Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
14576,1,2e-05,Hosting Solution Ltd.,US,"Media, Publishing, and Broadcasting",None
12859,1,2e-05,BIT BV,NL,Computer and Information Technology,Internet Service Provider (ISP)
8966,1,2e-05,EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC,AE,Computer and Information Technology,Internet Service Provider (ISP)
48254,1,2e-05,20i Limited,GB,Computer and Information Technology,None
200373,1,2e-05,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
8473,1,2e-05,Bahnhof AB,SE,Computer and Information Technology,Internet Service Provider (ISP)
210083,1,2e-05,Privex Inc.,BZ,Service,"Law, Business, and Consulting Services"
43357,1,2e-05,Owl Limited,VU,Computer and Information Technology,Internet Service Provider (ISP)
3303,1,2e-05,Swisscom (Schweiz) AG,CH,Computer and Information Technology,Internet Service Provider (ISP)
212477,1,2e-05,RoyaleHosting BV,NL,Computer and Information Technology,None
30860,1,2e-05,Virtual Systems LLC,UA,Computer and Information Technology,Internet Service Provider (ISP)
8447,1,2e-05,A1 Telekom Austria AG,AT,Computer and Information Technology,Internet Service Provider (ISP)
10753,1,2e-05,"Level 3 Parent, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
1741,1,2e-05,CSC - Tieteen tietotekniikan keskus Oy,FI,Education and Research,None
2852,1,2e-05,CESNET z.s.p.o.,CZ,Education and Research,None
1955,1,2e-05,KIFU (Governmental Info Tech Development Agency),HU,Computer and Information Technology,Internet Service Provider (ISP)
13285,1,2e-05,TalkTalk Communications Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
949,1,2e-05,xTom,US,Computer and Information Technology,None
12337,1,2e-05,noris network AG,DE,Computer and Information Technology,Internet Service Provider (ISP)
43350,1,2e-05,NForce Entertainment B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
51560,1,2e-05,Greschitz Management GmbH,AT,Computer and Information Technology,Internet Service Provider (ISP)
25304,1,2e-05,Universitatea TRANSILVANIA Brasov,RO,Education and Research,"Colleges, Universities, and Professional Schools"
206774,1,2e-05,Internet bolaget Sverige AB,SE,Computer and Information Technology,Internet Service Provider (ISP)
38255,1,2e-05,China Education and Research Network (CERNET),CN,Computer and Information Technology,Internet Service Provider (ISP)
209584,1,2e-05,THUNDER NETWORK LIMITED,HK,Computer and Information Technology,Internet Service Provider (ISP)
142055,1,2e-05,Anillc Network,CN,Computer and Information Technology,Hosting and Cloud Provider
42487,1,2e-05,Vialis SEM,FR,Computer and Information Technology,Internet Service Provider (ISP)
209968,1,2e-05,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
34959,1,2e-05,KVIKTEL LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
3557,1,2e-05,"Internet Systems Consortium, Inc.",US,Community Groups and Nonprofits,None
2527,1,2e-05,Sony Network Communications Inc.,JP,Computer and Information Technology,Internet Service Provider (ISP)
55410,1,2e-05,Vodafone Idea Ltd. (VIL),IN,Computer and Information Technology,Internet Service Provider (ISP)
200827,1,2e-05,vv Network Inc,US,Computer and Information Technology,None
10013,1,2e-05,"FreeBit Co.,Ltd.",JP,None,None
137697,1,2e-05,"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",CN,Computer and Information Technology,None
211786,1,2e-05,KaasHosting B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
13189,1,2e-05,Liden Data Internetwork AB,SE,Computer and Information Technology,Internet Service Provider (ISP)
8888,1,2e-05,xTom Pty Ltd,AU,Computer and Information Technology,None
210695,1,2e-05,Dmitrii Vladimirovich Malkov,RU,None,None
209114,1,2e-05,Luiz Fernando Ribeiro Amaral,DE,"Retail Stores, Wholesale, and E-commerce Sites",Other
41732,1,2e-05,MIHAILA VALENTIN-EUGEN,RO,Computer and Information Technology,Internet Service Provider (ISP)
202911,1,2e-05,PaoPaoYu Network LTD.,CA,None,None
133944,1,2e-05,"trafficforce, UAB",LT,Computer and Information Technology,Computer and Network Security
134450,1,2e-05,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
58466,1,2e-05,CHINANET Guangdong province network,CN,Computer and Information Technology,Software Development
43641,1,2e-05,SOLLUTIUM EU Sp z.o.o.,PL,Computer and Information Technology,Software Development
199614,1,2e-05,Fiberocity Ltd,GB,None,None
197598,1,2e-05,Virtueon Solutions LLC,US,None,None
61112,1,2e-05,AKILE LTD,GB,"Media, Publishing, and Broadcasting",Online Informational Content
134762,1,2e-05,CHINANET Liaoning province Dalian MAN network,CN,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
48108,1,2e-05,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
200222,1,2e-05,Sama Tech s.r.o.,SK,Computer and Information Technology,Internet Service Provider (ISP)
6369,1,2e-05,Netrunner Inc,US,Computer and Information Technology,Internet Service Provider (ISP)
47952,1,2e-05,ICT BULUT BILISIM A.S.,TR,Computer and Information Technology,None
329225,1,2e-05,Lexistar Alliance Ltd.,SC,None,None
47926,1,2e-05,DEMENIN B.V.,NL,"Retail Stores, Wholesale, and E-commerce Sites",None
12843,1,2e-05,TelemaxX Telekommunikation GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
59437,1,2e-05,Northern Data AG,DE,Computer and Information Technology,Internet Service Provider (ISP)
49542,1,2e-05,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
48144,1,2e-05,Network Technology Harald Firing Karlsen,NO,Computer and Information Technology,Software Development
43668,1,2e-05,AS43668 LLC,UA,Computer and Information Technology,Internet Service Provider (ISP)
64236,1,2e-05,"UnReal Servers, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
138190,1,2e-05,GLOBAL-ICT HONGKONG CO.LIMITED,HK,Service,None
47237,1,2e-05,NUR Telecom LLC,KG,Computer and Information Technology,Internet Service Provider (ISP)
5408,1,2e-05,National Infrastructures for Research and Technology S.A.,GR,Education and Research,None
60893,1,2e-05,Art of Automation B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
38040,1,2e-05,Royal Thai Armed Force Headquarters,TH,Computer and Information Technology,Internet Service Provider (ISP)
29854,1,2e-05,"WestHost, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
43766,1,2e-05,Mobile Telecommunication Company Saudi Arabia Joint-Stock company,SA,Computer and Information Technology,Internet Service Provider (ISP)
208091,1,2e-05,XHOST INTERNET SOLUTIONS LP,GB,Computer and Information Technology,Internet Service Provider (ISP)
58777,1,2e-05,ChinaTelecom Cybersecurity Tech,CN,Computer and Information Technology,None
25145,1,2e-05,TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,TR,Computer and Information Technology,Internet Service Provider (ISP)
22773,1,2e-05,Cox Communications Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
4812,1,2e-05,China Telecom (Group),CN,Computer and Information Technology,Internet Service Provider (ISP)
40994,1,2e-05,Hohl IT e.U.,AT,Service,Other
204679,1,2e-05,NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INSTYTUT BADAWCZY,PL,Education and Research,"Colleges, Universities, and Professional Schools"
15296,1,2e-05,Cybera Inc,CA,Computer and Information Technology,None
48606,1,2e-05,SYSTEM36 LLC,US,Computer and Information Technology,Software Development
24364,1,2e-05,CERNET2 IX at Shanghai Jiaotong University,CN,Education and Research,"Colleges, Universities, and Professional Schools"
268972,1,2e-05,ERBCOM TELECOMUNICACOES EIRELI - ME,BR,Computer and Information Technology,Internet Service Provider (ISP)
12025,1,2e-05,Iron Mountain Data Center,US,Computer and Information Technology,Internet Service Provider (ISP)
30517,1,2e-05,"Great Lakes Comnet, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
34240,1,2e-05,manitu GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
25454,1,2e-05,ORANGE MOLDOVA S.A.,MD,Computer and Information Technology,Internet Service Provider (ISP)
8697,1,2e-05,Jordan Telecommunications PSC,JO,Computer and Information Technology,Internet Service Provider (ISP)
28890,1,2e-05,INSYS LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
8896,1,2e-05,XFIBER AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
397423,1,2e-05,Tier.Net Technologies LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
136959,1,2e-05,China Unicom,CN,Computer and Information Technology,Internet Service Provider (ISP)
24400,1,2e-05,China Mobile,CN,Computer and Information Technology,Internet Service Provider (ISP)
30781,1,2e-05,Free Pro SAS,FR,Computer and Information Technology,Internet Service Provider (ISP)
53006,1,2e-05,ALGAR TELECOM S/A,BR,Computer and Information Technology,Internet Service Provider (ISP)
9312,1,2e-05,xTom Hong Kong Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
47381,1,2e-05,DoclerWeb Informatikai Kft.,HU,Manufacturing,Machinery
205766,1,2e-05,Jonas Pasche,DE,Computer and Information Technology,Internet Service Provider (ISP)
213192,1,2e-05,NetBase BV,NL,Computer and Information Technology,Hosting and Cloud Provider
43614,1,2e-05,Economia a.s.,CZ,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
16236,1,2e-05,PSA AUTOMOBILES SA,FR,Computer and Information Technology,Internet Service Provider (ISP)
199752,1,2e-05,Go-Trex Holding BV,NL,Computer and Information Technology,Internet Service Provider (ISP)
137753,1,2e-05,Beijing Jingdong Shangke Information Technology Co. Ltd.,CN,"Museums, Libraries, and Entertainment","Recreation, Sports, and Performing Arts"
6724,1,2e-05,Strato AG,DE,Computer and Information Technology,None
23884,1,2e-05,Proen Corp Public Company Limited,TH,Computer and Information Technology,Internet Service Provider (ISP)
25148,1,2e-05,ORANGE BUSINESS SERVICES AS,NO,Computer and Information Technology,Other
52910,1,2e-05,A. Angeloni & Cia Ltda,BR,"Retail Stores, Wholesale, and E-commerce Sites","Food, Grocery, Beverages"
30081,1,2e-05,"CacheNetworks, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
48581,1,2e-05,MythicalKitten LLC,US,"Retail Stores, Wholesale, and E-commerce Sites",None
22439,1,2e-05,"Perfect International, Inc",US,Computer and Information Technology,Internet Service Provider (ISP)
147049,1,2e-05,PacketHub S.A.,PA,Computer and Information Technology,Internet Service Provider (ISP)
26527,1,2e-05,LightWave Networks,US,Computer and Information Technology,Internet Service Provider (ISP)
32024,1,2e-05,Blueficity,US,Service,"Law, Business, and Consulting Services"
15108,1,2e-05,Allo Communications LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
14315,1,2e-05,"1GSERVERS, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
140938,1,2e-05,mnihyc Network Global,CN,Education and Research,None
11878,1,2e-05,"tzulo, inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
4808,1,2e-05,China Unicom,CN,Computer and Information Technology,Internet Service Provider (ISP)
3663,1,2e-05,NetNet,US,Computer and Information Technology,Internet Service Provider (ISP)
36236,1,2e-05,"NetActuate, Inc",US,Computer and Information Technology,Internet Service Provider (ISP)
6315,1,2e-05,"XMission, L.C.",US,Computer and Information Technology,Internet Service Provider (ISP)
138421,1,2e-05,China Unicom,CN,Computer and Information Technology,None
17639,1,2e-05,ComClark Network & Technology Corp,PH,Computer and Information Technology,Internet Service Provider (ISP)
140731,1,2e-05,TOHU Public Internet,CN,Education and Research,None
140716,1,2e-05,China Unicom,CN,Computer and Information Technology,None
7693,1,2e-05,KSC Commercial Internet Co.Ltd.,TH,Computer and Information Technology,None
20381,1,2e-05,"Cable Television Laboratories, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
35929,1,2e-05,Bend-La Pine Schools,US,Education and Research,"Colleges, Universities, and Professional Schools"
131445,1,2e-05,MAYBANK Data Center (Co-Location),TH,Computer and Information Technology,Internet Service Provider (ISP)
11250,1,2e-05,Tri-State Generation and Transmission Association Inc.,US,Utilities (Excluding Internet Service),None
14080,1,2e-05,Telmex Colombia S.A.,CO,Computer and Information Technology,Internet Service Provider (ISP)
14340,1,2e-05,"Salesforce.com, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
9354,1,2e-05,COMMUNITY NETWORK CENTER INCORPORATED.,JP,None,None
27845,1,2e-05,Empresa de Recursos Tecnologicos S.A E.S.P,CO,Computer and Information Technology,Internet Service Provider (ISP)
29695,1,2e-05,Altibox AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
29066,1,2e-05,Host Europe GmbH,DE,Computer and Information Technology,None
25369,1,2e-05,Hydra Communications Ltd,GB,Computer and Information Technology,Internet Service Provider (ISP)
212390,1,2e-05,CentralNic Ltd,GB,Computer and Information Technology,None
9824,1,2e-05,"JCOM Co., Ltd.",JP,Computer and Information Technology,Internet Service Provider (ISP)
56655,1,2e-05,TerraHost AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
2519,1,2e-05,ARTERIA Networks Corporation,JP,Computer and Information Technology,Internet Service Provider (ISP)
7539,1,2e-05,National Applied Research Laboratories,TW,Computer and Information Technology,None
400519,1,2e-05,Developed Methods LLC,US,Service,Other
9929,1,2e-05,CHINA UNICOM Industrial Internet Backbone,CN,Computer and Information Technology,Internet Service Provider (ISP)
61098,1,2e-05,Akenes SA,CH,Computer and Information Technology,None
42159,1,2e-05,Zemlyaniy Dmitro Leonidovich,UA,Computer and Information Technology,Internet Service Provider (ISP)
203961,1,2e-05,CentralNic Ltd,GB,Computer and Information Technology,None
204055,1,2e-05,CentralNic Ltd,GB,Computer and Information Technology,None
212222,1,2e-05,CentralNic Ltd,GB,Computer and Information Technology,None
3363,1,2e-05,Hong Kong University of Science and Technology,HK,Education and Research,"Colleges, Universities, and Professional Schools"
15967,1,2e-05,Nazwa.pl Sp.z.o.o.,PL,Service,"Law, Business, and Consulting Services"
398565,1,2e-05,Peter Jin Technologies LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
205544,1,2e-05,LEASEWEB UK LIMITED,GB,Computer and Information Technology,None
63838,1,2e-05,Hengyang,CN,Computer and Information Technology,None
201017,1,2e-05,Achmea Interne Diensten N.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
134238,1,2e-05,CHINANET Jiangx province IDC network,CN,Computer and Information Technology,Internet Service Provider (ISP)
136188,1,2e-05,"NINGBO, ZHEJIANG Province, P.R.China.",CN,Computer and Information Technology,Internet Service Provider (ISP)
8943,1,2e-05,Jump Networks Ltd,GB,Computer and Information Technology,Internet Service Provider (ISP)
12874,1,2e-05,Fastweb SpA,IT,Computer and Information Technology,Internet Service Provider (ISP)
201341,1,2e-05,"trafficforce, UAB",LT,Computer and Information Technology,Internet Service Provider (ISP)
204957,1,2e-05,GREEN FLOID LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
210842,1,2e-05,Rohmad Kumiadin,ID,None,None
16735,1,2e-05,ALGAR TELECOM S/A,BR,Computer and Information Technology,Internet Service Provider (ISP)
50673,1,2e-05,Serverius Holding B.V.,NL,Computer and Information Technology,None
513,1,2e-05,CERN - European Organization for Nuclear Research,CH,Computer and Information Technology,None
59605,1,2e-05,MENA LEVANT W.L.L,BH,Computer and Information Technology,Internet Service Provider (ISP)
38365,1,2e-05,"Beijing Baidu Netcom Science and Technology Co., Ltd.",CN,Computer and Information Technology,None
30036,1,2e-05,Mediacom Communications Corp,US,Computer and Information Technology,Internet Service Provider (ISP)
13097,1,2e-05,Axera SpA,IT,Computer and Information Technology,Internet Service Provider (ISP)
54455,1,2e-05,MadeIT inc.,US,Computer and Information Technology,Hosting and Cloud Provider
1680,1,2e-05,Cellcom Fixed Line Communication L.P,IL,Computer and Information Technology,Internet Service Provider (ISP)
8283,1,2e-05,Netwerkvereniging Coloclue,NL,Computer and Information Technology,Hosting and Cloud Provider
44002,1,2e-05,Sys-DataCom s.r.o.,CZ,Computer and Information Technology,Internet Service Provider (ISP)
149428,1,2e-05,"Code200, UAB",LT,Computer and Information Technology,Internet Service Provider (ISP)
12668,1,2e-05,"LLC ""KomTehCentr""",RU,Computer and Information Technology,Internet Service Provider (ISP)
1241,1,2e-05,Nova Telecommunications & Media Single Member S.A,GR,Computer and Information Technology,Internet Service Provider (ISP)
6167,1,2e-05,Verizon Business,US,Computer and Information Technology,Internet Service Provider (ISP)
16345,1,2e-05,"PJSC ""Vimpelcom""",RU,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
149042,1,2e-05,"SICLOUD INFORMATION TECHNOLOGY (HONGKONG) CO., LIMITED",HK,None,None
24444,1,2e-05,China Mobile,CN,Computer and Information Technology,Internet Service Provider (ISP)
199244,1,2e-05,InterXion Hrvatska d.o.o.,HR,Computer and Information Technology,Internet Service Provider (ISP)
394923,1,2e-05,Artfiles LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
9605,1,2e-05,"NTT DOCOMO, INC.",JP,None,None
23724,1,2e-05,"IDC, China Telecommunications Corporation",CN,Computer and Information Technology,Internet Service Provider (ISP)
29789,1,2e-05,"Reflected Networks, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
28885,1,2e-05,Oman Telecommunications Company (S.A.O.G),OM,Computer and Information Technology,None
140061,1,2e-05,China Telecom,CN,Computer and Information Technology,None
397031,1,2e-05,"GALAXYGATE, LLC",US,Other,None
12956,1,2e-05,TELEFONICA GLOBAL SOLUTIONS SL,ES,Computer and Information Technology,Internet Service Provider (ISP)
135934,1,2e-05,ICT Center - Dong Thap Department of Information and Communications,VN,Service,"Law, Business, and Consulting Services"
