org_name,as,number of aliased prefix,ratio of aliased prefix,country,category,sub_category
"XMission, L.C.",[6315],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"WestHost, Inc.",[29854],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Virtual Systems LLC,[30860],1,2e-05,UA,Computer and Information Technology,Internet Service Provider (ISP)
XFIBER AS,[8896],1,2e-05,NO,Computer and Information Technology,Internet Service Provider (ISP)
manitu GmbH,[34240],1,2e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
Vetenskapsradet / SUNET,[1653],1,2e-05,SE,Computer and Information Technology,Internet Service Provider (ISP)
Verizon Business,[701],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Sama Tech s.r.o.,[200222],1,2e-05,SK,Computer and Information Technology,Internet Service Provider (ISP)
TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,[25145],1,2e-05,TR,Computer and Information Technology,Internet Service Provider (ISP)
"Salesforce.com, Inc.",[14340],1,2e-05,US,Computer and Information Technology,Hosting and Cloud Provider
SYSTEM36 LLC,[48606],1,2e-05,US,Computer and Information Technology,Software Development
TalkTalk Communications Limited,[13285],1,2e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
Vialis SEM,[42487],1,2e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
SOLLUTIUM EU Sp z.o.o.,[43641],1,2e-05,PL,Computer and Information Technology,Software Development
Sys-DataCom s.r.o.,[44002],1,2e-05,CZ,Computer and Information Technology,Internet Service Provider (ISP)
"tzulo, inc.",[11878],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Web42 Solutions Ltd,[202990],1,2e-05,GB,Computer and Information Technology,Hosting and Cloud Provider
Serverius Holding B.V.,[50673],1,2e-05,NL,Computer and Information Technology,None
Swisscom (Schweiz) AG,[3303],1,2e-05,CH,Computer and Information Technology,Internet Service Provider (ISP)
Tier.Net Technologies LLC,[397423],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"1GSERVERS, LLC",[14315],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Royal Thai Armed Force Headquarters,[38040],1,2e-05,TH,Computer and Information Technology,Internet Service Provider (ISP)
FIBRAWORLD TELECOM S.A.U.,[200738],1,2e-05,ES,Computer and Information Technology,Internet Service Provider (ISP)
Cybera Inc,[15296],1,2e-05,CA,Computer and Information Technology,None
DEMENIN B.V.,[47926],1,2e-05,NL,"Retail Stores, Wholesale, and E-commerce Sites",None
DN-Systems Enterprise Internet Solutions GmbH,[42034],1,2e-05,DE,Computer and Information Technology,None
Denpa Ltd.,[131662],1,2e-05,TW,Service,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)"
Developed Methods LLC,[400519],1,2e-05,US,Service,Other
DoclerWeb Informatikai Kft.,[47381],1,2e-05,HU,Manufacturing,Machinery
EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC,[8966],1,2e-05,AE,Computer and Information Technology,Internet Service Provider (ISP)
ERBCOM TELECOMUNICACOES EIRELI - ME,[268972],1,2e-05,BR,Computer and Information Technology,Internet Service Provider (ISP)
Economia a.s.,[43614],1,2e-05,CZ,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
Empresa de Recursos Tecnologicos S.A E.S.P,[27845],1,2e-05,CO,Computer and Information Technology,Internet Service Provider (ISP)
Fastweb SpA,[12874],1,2e-05,IT,Computer and Information Technology,Internet Service Provider (ISP)
ICT BULUT BILISIM A.S.,[47952],1,2e-05,TR,Computer and Information Technology,None
Fiberocity Ltd,[199614],1,2e-05,GB,None,None
Free Pro SAS,[30781],1,2e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
"GALAXYGATE, LLC",[397031],1,2e-05,US,Other,None
GLOBAL-ICT HONGKONG CO.LIMITED,[138190],1,2e-05,HK,Service,None
GREEN FLOID LLC,[204957],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Go-Trex Holding BV,[199752],1,2e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
"Great Lakes Comnet, Inc.",[30517],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Greschitz Management GmbH,[51560],1,2e-05,AT,Computer and Information Technology,Internet Service Provider (ISP)
Host Europe GmbH,[29066],1,2e-05,DE,Computer and Information Technology,None
HostRoyale Technologies Pvt Ltd,[134450],1,2e-05,IN,Computer and Information Technology,Internet Service Provider (ISP)
"Code200, UAB",[149428],1,2e-05,LT,Computer and Information Technology,Internet Service Provider (ISP)
CloudConnX Limited,[57907],1,2e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
ChinaTelecom Cybersecurity Tech,[58777],1,2e-05,CN,Computer and Information Technology,None
China Education and Research Network Center,[4538],1,2e-05,CN,Education and Research,"Colleges, Universities, and Professional Schools"
3xK Tech GmbH,[200373],1,2e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
AKILE LTD,[61112],1,2e-05,GB,"Media, Publishing, and Broadcasting",Online Informational Content
ALGAR TELECOM S/A,[53006],1,2e-05,BR,Computer and Information Technology,Internet Service Provider (ISP)
Akenes SA,[61098],1,2e-05,CH,Computer and Information Technology,None
Allo Communications LLC,[15108],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Altibox AS,[29695],1,2e-05,NO,Computer and Information Technology,Internet Service Provider (ISP)
Altinea SAS,[41405],1,2e-05,FR,Computer and Information Technology,None
Art of Automation B.V.,[60893],1,2e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
"Ashton Holmes, Sole Proprietorship",[33760],1,2e-05,US,None,None
"Beijing Baidu Netcom Science and Technology Co., Ltd.",[38365],1,2e-05,CN,Computer and Information Technology,None
Beijing Jingdong Shangke Information Technology Co. Ltd.,[137753],1,2e-05,CN,"Museums, Libraries, and Entertainment","Recreation, Sports, and Performing Arts"
Bend-La Pine Schools,[35929],1,2e-05,US,Education and Research,"Colleges, Universities, and Professional Schools"
Blueficity,[32024],1,2e-05,US,Service,"Law, Business, and Consulting Services"
CHINANET Guangdong province network,[58466],1,2e-05,CN,Computer and Information Technology,Software Development
CHINANET Jiangx province IDC network,[134238],1,2e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
CHINANET Liaoning province Dalian MAN network,[134762],1,2e-05,CN,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
COMMUNITY NETWORK CENTER INCORPORATED.,[9354],1,2e-05,JP,None,None
"Cable Television Laboratories, Inc.",[20381],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"CacheNetworks, Inc.",[30081],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Cellcom Fixed Line Communication L.P,[1680],1,2e-05,IL,Computer and Information Technology,Internet Service Provider (ISP)
China Education and Research Network (CERNET),[38255],1,2e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
Hydra Communications Ltd,[25369],1,2e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
"IDC, China Telecommunications Corporation",[23724],1,2e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
Rohmad Kumiadin,[210842],1,2e-05,ID,None,None
Northern Data AG,[59437],1,2e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
NForce Entertainment B.V.,[43350],1,2e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
"NINGBO, ZHEJIANG Province, P.R.China.",[136188],1,2e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
"NTT DOCOMO, INC.",[9605],1,2e-05,JP,None,None
NUR Telecom LLC,[47237],1,2e-05,KG,Computer and Information Technology,Internet Service Provider (ISP)
National Chung Hsing University,[1659],1,2e-05,TW,Education and Research,"Colleges, Universities, and Professional Schools"
Nazwa.pl Sp.z.o.o.,[15967],1,2e-05,PL,Service,"Law, Business, and Consulting Services"
NetBase BV,[213192],1,2e-05,NL,Computer and Information Technology,Hosting and Cloud Provider
NetNet,[3663],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Netrunner Inc,[6369],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Netwerkvereniging Coloclue,[8283],1,2e-05,NL,Computer and Information Technology,Hosting and Cloud Provider
Nova Telecommunications & Media Single Member S.A,[1241],1,2e-05,GR,Computer and Information Technology,Internet Service Provider (ISP)
INSYS LLC,[28890],1,2e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
OPTAGE Inc.,[17511],1,2e-05,JP,None,None
ORANGE MOLDOVA S.A.,[25454],1,2e-05,MD,Computer and Information Technology,Internet Service Provider (ISP)
Owl Limited,[43357],1,2e-05,VU,Computer and Information Technology,Internet Service Provider (ISP)
"PJSC ""Vimpelcom""",[16345],1,2e-05,RU,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
PSA AUTOMOBILES SA,[16236],1,2e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
PacketHub S.A.,[147049],1,2e-05,PA,Computer and Information Technology,Internet Service Provider (ISP)
PaoPaoYu Network LTD.,[202911],1,2e-05,CA,None,None
"Perfect International, Inc",[22439],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Peter Jin Technologies LLC,[398565],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Privex Inc.,[210083],1,2e-05,BZ,Service,"Law, Business, and Consulting Services"
MythicalKitten LLC,[48581],1,2e-05,US,"Retail Stores, Wholesale, and E-commerce Sites",None
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,[43766],1,2e-05,SA,Computer and Information Technology,Internet Service Provider (ISP)
Mediacom Communications Corp,[30036],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Manir LLC,[60389],1,2e-05,RU,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
IONOS SE,[8560],1,2e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
ITL LLC,[21100],1,2e-05,UA,Computer and Information Technology,None
InterXion Hrvatska d.o.o.,[199244],1,2e-05,HR,Computer and Information Technology,Internet Service Provider (ISP)
Iron Mountain Data Center,[12025],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"JCOM Co., Ltd.",[9824],1,2e-05,JP,Computer and Information Technology,Internet Service Provider (ISP)
Jonas Pasche,[205766],1,2e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
Jordan Telecommunications PSC,[8697],1,2e-05,JO,Computer and Information Technology,Internet Service Provider (ISP)
Jump Networks Ltd,[8943],1,2e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
Jurgita Jurgaitiene trading as LOCOTORPI,[210680],1,2e-05,IE,None,None
KVIKTEL LLC,[34959],1,2e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
KaasHosting B.V.,[211786],1,2e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
Kew Solutions Unipessoal Lda,[209968],1,2e-05,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
LEASEWEB UK LIMITED,[205544],1,2e-05,GB,Computer and Information Technology,None
"LLC ""KomTehCentr""",[12668],1,2e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
20i Limited,[48254],1,2e-05,GB,Computer and Information Technology,None
Lexistar Alliance Ltd.,[329225],1,2e-05,SC,None,None
Louvetel Comunicação Comercial Ltda ME,[263110],1,2e-05,BR,Computer and Information Technology,Internet Service Provider (ISP)
Luiz Fernando Ribeiro Amaral,[209114],1,2e-05,DE,"Retail Stores, Wholesale, and E-commerce Sites",Other
MAYBANK Data Center (Co-Location),[131445],1,2e-05,TH,Computer and Information Technology,Internet Service Provider (ISP)
MENA LEVANT W.L.L,[59605],1,2e-05,BH,Computer and Information Technology,Internet Service Provider (ISP)
MadeIT inc.,[54455],1,2e-05,US,Computer and Information Technology,Hosting and Cloud Provider
xTom Pty Ltd,[8888],1,2e-05,AU,Computer and Information Technology,None
