org_name,as,number of aliased prefix,ratio of aliased prefix,country,category,sub_category
"Joe's Datacenter, LLC",[19969],2,5e-05,US,Government and Public Administration,"Military, Defense, National Security, and International Affairs"
"Atria Convergence Technologies Pvt. Ltd.,",[24309],2,5e-05,IN,Computer and Information Technology,Internet Service Provider (ISP)
socialimprove LLC,[48261],2,5e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Telconet S.A,[27947],2,5e-05,EC,Computer and Information Technology,Internet Service Provider (ISP)
ITL LLC,[21100],2,5e-05,UA,Computer and Information Technology,None
Altinea SAS,[41405],2,5e-05,FR,Computer and Information Technology,None
IELO-LIAZO SERVICES SAS,[29075],2,5e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
Hutchison 3G UK Limited,[206067],2,5e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
"Ashton Holmes, Sole Proprietorship",[33760],2,5e-05,US,None,None
"nextdns, Inc.",[34939],2,5e-05,US,Computer and Information Technology,None
Hot-Net internet services Ltd.,[12849],2,5e-05,IL,Computer and Information Technology,Internet Service Provider (ISP)
Huawei,[55990],2,5e-05,CN,Computer and Information Technology,None
Telnab Networks LLC,[197619],2,5e-05,US,None,None
Telenet BVBA,[6848],2,5e-05,BE,Computer and Information Technology,Internet Service Provider (ISP)
CLARO S.A.,[4230],2,5e-05,BR,Computer and Information Technology,Internet Service Provider (ISP)
"tzulo, inc.",[11878],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Zemlyaniy Dmitro Leonidovich,[42159],1,2e-05,UA,Computer and Information Technology,Internet Service Provider (ISP)
Rohmad Kumiadin,[210842],1,2e-05,ID,None,None
mnihyc Network Global,[140938],1,2e-05,CN,Education and Research,None
manitu GmbH,[34240],1,2e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
"XMission, L.C.",[6315],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
vv Network Inc,[200827],1,2e-05,US,Computer and Information Technology,None
noris network AG,[12337],1,2e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
xTom Hong Kong Limited,[9312],1,2e-05,HK,Computer and Information Technology,Internet Service Provider (ISP)
RoyaleHosting BV,[212477],1,2e-05,NL,Computer and Information Technology,None
Royal Thai Armed Force Headquarters,[38040],1,2e-05,TH,Computer and Information Technology,Internet Service Provider (ISP)
XHOST INTERNET SOLUTIONS LP,[208091],1,2e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
Strato AG,[6724],1,2e-05,DE,Computer and Information Technology,None
XFIBER AS,[8896],1,2e-05,NO,Computer and Information Technology,Internet Service Provider (ISP)
"WestHost, Inc.",[29854],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Swisscom (Schweiz) AG,[3303],1,2e-05,CH,Computer and Information Technology,Internet Service Provider (ISP)
Sys-DataCom s.r.o.,[44002],1,2e-05,CZ,Computer and Information Technology,Internet Service Provider (ISP)
TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,[25145],1,2e-05,TR,Computer and Information Technology,Internet Service Provider (ISP)
TELEFONICA GLOBAL SOLUTIONS SL,[12956],1,2e-05,ES,Computer and Information Technology,Internet Service Provider (ISP)
THUNDER NETWORK LIMITED,[209584],1,2e-05,HK,Computer and Information Technology,Internet Service Provider (ISP)
TOHU Public Internet,[140731],1,2e-05,CN,Education and Research,None
Sony Network Communications Inc.,[2527],1,2e-05,JP,Computer and Information Technology,Internet Service Provider (ISP)
Sole trader Malkov Dmitrii Vladimirovich,[48108],1,2e-05,RU,Computer and Information Technology,None
TalkTalk Communications Limited,[13285],1,2e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
TelemaxX Telekommunikation GmbH,[12843],1,2e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
Telmex Colombia S.A.,[14080],1,2e-05,CO,Computer and Information Technology,Internet Service Provider (ISP)
TerraHost AS,[56655],1,2e-05,NO,Computer and Information Technology,Internet Service Provider (ISP)
Tier.Net Technologies LLC,[397423],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"Reflected Networks, Inc.",[29789],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Tri-State Generation and Transmission Association Inc.,[11250],1,2e-05,US,Utilities (Excluding Internet Service),None
Serverius Holding B.V.,[50673],1,2e-05,NL,Computer and Information Technology,None
"UnReal Servers, LLC",[64236],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Universitatea TRANSILVANIA Brasov,[25304],1,2e-05,RO,Education and Research,"Colleges, Universities, and Professional Schools"
Sama Tech s.r.o.,[200222],1,2e-05,SK,Computer and Information Technology,Internet Service Provider (ISP)
"Salesforce.com, Inc.",[14340],1,2e-05,US,Computer and Information Technology,Hosting and Cloud Provider
Vialis SEM,[42487],1,2e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
SYSTEM36 LLC,[48606],1,2e-05,US,Computer and Information Technology,Software Development
SOLLUTIUM EU Sp z.o.o.,[43641],1,2e-05,PL,Computer and Information Technology,Software Development
Virtual Systems LLC,[30860],1,2e-05,UA,Computer and Information Technology,Internet Service Provider (ISP)
Virtueon Solutions LLC,[197598],1,2e-05,US,None,None
"SICLOUD INFORMATION TECHNOLOGY (HONGKONG) CO., LIMITED",[149042],1,2e-05,HK,None,None
Web42 Solutions Ltd,[202990],1,2e-05,GB,Computer and Information Technology,Hosting and Cloud Provider
"1GSERVERS, LLC",[14315],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"LLC ""KomTehCentr""",[12668],1,2e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
Proen Corp Public Company Limited,[23884],1,2e-05,TH,Computer and Information Technology,Internet Service Provider (ISP)
EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC,[8966],1,2e-05,AE,Computer and Information Technology,Internet Service Provider (ISP)
"CacheNetworks, Inc.",[30081],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Cellcom Fixed Line Communication L.P,[1680],1,2e-05,IL,Computer and Information Technology,Internet Service Provider (ISP)
China Education and Research Network (CERNET),[38255],1,2e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
ChinaTelecom Cybersecurity Tech,[58777],1,2e-05,CN,Computer and Information Technology,None
CloudConnX Limited,[57907],1,2e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
"Code200, UAB",[149428],1,2e-05,LT,Computer and Information Technology,Internet Service Provider (ISP)
ComClark Network & Technology Corp,[17639],1,2e-05,PH,Computer and Information Technology,Internet Service Provider (ISP)
Cox Communications Inc.,[22773],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Cybera Inc,[15296],1,2e-05,CA,Computer and Information Technology,None
DEMENIN B.V.,[47926],1,2e-05,NL,"Retail Stores, Wholesale, and E-commerce Sites",None
Developed Methods LLC,[400519],1,2e-05,US,Service,Other
Dmitrii Vladimirovich Malkov,[210695],1,2e-05,RU,None,None
DoclerWeb Informatikai Kft.,[47381],1,2e-05,HU,Manufacturing,Machinery
ERBCOM TELECOMUNICACOES EIRELI - ME,[268972],1,2e-05,BR,Computer and Information Technology,Internet Service Provider (ISP)
CSC - Tieteen tietotekniikan keskus Oy,[1741],1,2e-05,FI,Education and Research,None
Economia a.s.,[43614],1,2e-05,CZ,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
Empresa de Recursos Tecnologicos S.A E.S.P,[27845],1,2e-05,CO,Computer and Information Technology,Internet Service Provider (ISP)
FIBRAWORLD TELECOM S.A.U.,[200738],1,2e-05,ES,Computer and Information Technology,Internet Service Provider (ISP)
Fastweb SpA,[12874],1,2e-05,IT,Computer and Information Technology,Internet Service Provider (ISP)
Fiberocity Ltd,[199614],1,2e-05,GB,None,None
Free Pro SAS,[30781],1,2e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
"FreeBit Co.,Ltd.",[10013],1,2e-05,JP,None,None
"GALAXYGATE, LLC",[397031],1,2e-05,US,Other,None
GLOBAL-ICT HONGKONG CO.LIMITED,[138190],1,2e-05,HK,Service,None
GREEN FLOID LLC,[204957],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Go-Trex Holding BV,[199752],1,2e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
"Great Lakes Comnet, Inc.",[30517],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Greschitz Management GmbH,[51560],1,2e-05,AT,Computer and Information Technology,Internet Service Provider (ISP)
"Cable Television Laboratories, Inc.",[20381],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
COMMUNITY NETWORK CENTER INCORPORATED.,[9354],1,2e-05,JP,None,None
Privex Inc.,[210083],1,2e-05,BZ,Service,"Law, Business, and Consulting Services"
Artfiles LLC,[394923],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
3xK Tech GmbH,[200373],1,2e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
A. Angeloni & Cia Ltda,[52910],1,2e-05,BR,"Retail Stores, Wholesale, and E-commerce Sites","Food, Grocery, Beverages"
A1 Telekom Austria AG,[8447],1,2e-05,AT,Computer and Information Technology,Internet Service Provider (ISP)
AKILE LTD,[61112],1,2e-05,GB,"Media, Publishing, and Broadcasting",Online Informational Content
ARTERIA Networks Corporation,[2519],1,2e-05,JP,Computer and Information Technology,Internet Service Provider (ISP)
AS43668 LLC,[43668],1,2e-05,UA,Computer and Information Technology,Internet Service Provider (ISP)
Achmea Interne Diensten N.V.,[201017],1,2e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
Akenes SA,[61098],1,2e-05,CH,Computer and Information Technology,None
Allo Communications LLC,[15108],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Altibox AS,[29695],1,2e-05,NO,Computer and Information Technology,Internet Service Provider (ISP)
Anillc Network,[142055],1,2e-05,CN,Computer and Information Technology,Hosting and Cloud Provider
Art of Automation B.V.,[60893],1,2e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
ArtPlanet LLC,[49542],1,2e-05,RU,Computer and Information Technology,Hosting and Cloud Provider
Axera SpA,[13097],1,2e-05,IT,Computer and Information Technology,Internet Service Provider (ISP)
"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",[137697],1,2e-05,CN,Computer and Information Technology,None
BIT BV,[12859],1,2e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
Bahnhof AB,[8473],1,2e-05,SE,Computer and Information Technology,Internet Service Provider (ISP)
"Beijing Baidu Netcom Science and Technology Co., Ltd.",[38365],1,2e-05,CN,Computer and Information Technology,None
Beijing Jingdong Shangke Information Technology Co. Ltd.,[137753],1,2e-05,CN,"Museums, Libraries, and Entertainment","Recreation, Sports, and Performing Arts"
Belcloud LTD,[44901],1,2e-05,BG,Computer and Information Technology,None
Bend-La Pine Schools,[35929],1,2e-05,US,Education and Research,"Colleges, Universities, and Professional Schools"
Blueficity,[32024],1,2e-05,US,Service,"Law, Business, and Consulting Services"
CERN - European Organization for Nuclear Research,[513],1,2e-05,CH,Computer and Information Technology,None
CERNET2 IX at Shanghai Jiaotong University,[24364],1,2e-05,CN,Education and Research,"Colleges, Universities, and Professional Schools"
CESNET z.s.p.o.,[2852],1,2e-05,CZ,Education and Research,None
CHINANET Guangdong province network,[58466],1,2e-05,CN,Computer and Information Technology,Software Development
CHINANET Jiangx province IDC network,[134238],1,2e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
CHINANET Liaoning province Dalian MAN network,[134762],1,2e-05,CN,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
Hengyang,[63838],1,2e-05,CN,Computer and Information Technology,None
Hohl IT e.U.,[40994],1,2e-05,AT,Service,Other
Hong Kong University of Science and Technology,[3363],1,2e-05,HK,Education and Research,"Colleges, Universities, and Professional Schools"
Netrunner Inc,[6369],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,[43766],1,2e-05,SA,Computer and Information Technology,Internet Service Provider (ISP)
MythicalKitten LLC,[48581],1,2e-05,US,"Retail Stores, Wholesale, and E-commerce Sites",None
NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INSTYTUT BADAWCZY,[204679],1,2e-05,PL,Education and Research,"Colleges, Universities, and Professional Schools"
NForce Entertainment B.V.,[43350],1,2e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
"NINGBO, ZHEJIANG Province, P.R.China.",[136188],1,2e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
"NTT DOCOMO, INC.",[9605],1,2e-05,JP,None,None
NUR Telecom LLC,[47237],1,2e-05,KG,Computer and Information Technology,Internet Service Provider (ISP)
National Applied Research Laboratories,[7539],1,2e-05,TW,Computer and Information Technology,None
National Infrastructures for Research and Technology S.A.,[5408],1,2e-05,GR,Education and Research,None
Nazwa.pl Sp.z.o.o.,[15967],1,2e-05,PL,Service,"Law, Business, and Consulting Services"
"NetActuate, Inc",[36236],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
NetBase BV,[213192],1,2e-05,NL,Computer and Information Technology,Hosting and Cloud Provider
NetNet,[3663],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Netwerkvereniging Coloclue,[8283],1,2e-05,NL,Computer and Information Technology,Hosting and Cloud Provider
Host Europe GmbH,[29066],1,2e-05,DE,Computer and Information Technology,None
Network Technology Harald Firing Karlsen,[48144],1,2e-05,NO,Computer and Information Technology,Software Development
Northern Data AG,[59437],1,2e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
Nova Telecommunications & Media Single Member S.A,[1241],1,2e-05,GR,Computer and Information Technology,Internet Service Provider (ISP)
ORANGE BUSINESS SERVICES AS,[25148],1,2e-05,NO,Computer and Information Technology,Other
ORANGE MOLDOVA S.A.,[25454],1,2e-05,MD,Computer and Information Technology,Internet Service Provider (ISP)
Oman Telecommunications Company (S.A.O.G),[28885],1,2e-05,OM,Computer and Information Technology,None
Owl Limited,[43357],1,2e-05,VU,Computer and Information Technology,Internet Service Provider (ISP)
"PJSC ""Vimpelcom""",[16345],1,2e-05,RU,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
PSA AUTOMOBILES SA,[16236],1,2e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
PacketHub S.A.,[147049],1,2e-05,PA,Computer and Information Technology,Internet Service Provider (ISP)
PaoPaoYu Network LTD.,[202911],1,2e-05,CA,None,None
"Perfect International, Inc",[22439],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Peter Jin Technologies LLC,[398565],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Mediacom Communications Corp,[30036],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
MadeIT inc.,[54455],1,2e-05,US,Computer and Information Technology,Hosting and Cloud Provider
MIHAILA VALENTIN-EUGEN,[41732],1,2e-05,RO,Computer and Information Technology,Internet Service Provider (ISP)
MENA LEVANT W.L.L,[59605],1,2e-05,BH,Computer and Information Technology,Internet Service Provider (ISP)
HostRoyale Technologies Pvt Ltd,[134450],1,2e-05,IN,Computer and Information Technology,Internet Service Provider (ISP)
Hosting Solution Ltd.,[14576],1,2e-05,US,"Media, Publishing, and Broadcasting",None
Hydra Communications Ltd,[25369],1,2e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
ICT BULUT BILISIM A.S.,[47952],1,2e-05,TR,Computer and Information Technology,None
ICT Center - Dong Thap Department of Information and Communications,[135934],1,2e-05,VN,Service,"Law, Business, and Consulting Services"
"IDC, China Telecommunications Corporation",[23724],1,2e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
INSYS LLC,[28890],1,2e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
InterXion Hrvatska d.o.o.,[199244],1,2e-05,HR,Computer and Information Technology,Internet Service Provider (ISP)
"Internet Systems Consortium, Inc.",[3557],1,2e-05,US,Community Groups and Nonprofits,None
Internet bolaget Sverige AB,[206774],1,2e-05,SE,Computer and Information Technology,Internet Service Provider (ISP)
Iron Mountain Data Center,[12025],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"JCOM Co., Ltd.",[9824],1,2e-05,JP,Computer and Information Technology,Internet Service Provider (ISP)
Jonas Pasche,[205766],1,2e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
Jordan Telecommunications PSC,[8697],1,2e-05,JO,Computer and Information Technology,Internet Service Provider (ISP)
Jump Networks Ltd,[8943],1,2e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
Jurgita Jurgaitiene trading as LOCOTORPI,[210680],1,2e-05,IE,None,None
KIFU (Governmental Info Tech Development Agency),[1955],1,2e-05,HU,Computer and Information Technology,Internet Service Provider (ISP)
KSC Commercial Internet Co.Ltd.,[7693],1,2e-05,TH,Computer and Information Technology,None
KVIKTEL LLC,[34959],1,2e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
KaasHosting B.V.,[211786],1,2e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
Kew Solutions Unipessoal Lda,[209968],1,2e-05,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
LEASEWEB UK LIMITED,[205544],1,2e-05,GB,Computer and Information Technology,None
20i Limited,[48254],1,2e-05,GB,Computer and Information Technology,None
"Level 3 Parent, LLC",[10753],1,2e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Lexistar Alliance Ltd.,[329225],1,2e-05,SC,None,None
Liden Data Internetwork AB,[13189],1,2e-05,SE,Computer and Information Technology,Internet Service Provider (ISP)
Luiz Fernando Ribeiro Amaral,[209114],1,2e-05,DE,"Retail Stores, Wholesale, and E-commerce Sites",Other
xTom Pty Ltd,[8888],1,2e-05,AU,Computer and Information Technology,None
