as,number of aliased prefix,ratio of aliased prefix,org_name,country,category,sub_category
9929,2,5e-05,CHINA UNICOM Industrial Internet Backbone,CN,Computer and Information Technology,Internet Service Provider (ISP)
15817,2,5e-05,"Robert Meyer trading as ""Mittwald CM Service GmbH & Co. KG""",DE,Computer and Information Technology,Hosting and Cloud Provider
42487,2,5e-05,Vialis SEM,FR,Computer and Information Technology,Internet Service Provider (ISP)
209968,2,5e-05,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
2527,2,5e-05,Sony Network Communications Inc.,JP,Computer and Information Technology,Internet Service Provider (ISP)
49544,2,5e-05,i3D.net B.V,NL,Computer and Information Technology,Internet Service Provider (ISP)
49767,2,5e-05,Nej.cz s.r.o.,CZ,"Media, Publishing, and Broadcasting",Radio and Television Providers
15600,2,5e-05,Quickline AG,CH,Computer and Information Technology,Internet Service Provider (ISP)
24961,2,5e-05,myLoc managed IT AG,DE,Computer and Information Technology,Internet Service Provider (ISP)
33363,2,5e-05,"Charter Communications, Inc",US,"Media, Publishing, and Broadcasting",None
62874,2,5e-05,Web2Objects LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
21859,2,5e-05,Zenlayer Inc,US,Computer and Information Technology,Internet Service Provider (ISP)
24309,2,5e-05,"Atria Convergence Technologies Pvt. Ltd.,",IN,Computer and Information Technology,Internet Service Provider (ISP)
46841,2,5e-05,"Fork Networking, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
36351,2,5e-05,SoftLayer Technologies Inc.,US,Computer and Information Technology,Software Development
17501,2,5e-05,WorldLink Communications,NP,Computer and Information Technology,Internet Service Provider (ISP)
397277,2,5e-05,NAU Country Insurance Company,US,"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",None
835,2,5e-05,GoCodeIT Inc,CA,Computer and Information Technology,Internet Service Provider (ISP)
24357,2,5e-05,CERNET2 IX at South China University of Technology,CN,Education and Research,"Colleges, Universities, and Professional Schools"
58541,2,5e-05,"Qingdao,266000",CN,Computer and Information Technology,Internet Service Provider (ISP)
15130,2,5e-05,United States Department of Justice,US,Government and Public Administration,"Law Enforcement, Public Safety, and Justice"
11426,2,5e-05,Charter Communications Inc,US,"Media, Publishing, and Broadcasting",None
29749,2,5e-05,"Sinewave, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
27947,2,5e-05,Telconet S.A,EC,Computer and Information Technology,Internet Service Provider (ISP)
4812,2,5e-05,China Telecom (Group),CN,Computer and Information Technology,Internet Service Provider (ISP)
149042,2,5e-05,"SICLOUD INFORMATION TECHNOLOGY (HONGKONG) CO., LIMITED",HK,None,None
49791,2,5e-05,Newserverlife LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
4230,2,5e-05,CLARO S.A.,BR,Computer and Information Technology,Internet Service Provider (ISP)
6167,2,5e-05,Verizon Business,US,Computer and Information Technology,Internet Service Provider (ISP)
15725,2,5e-05,IKS Service GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
46887,2,5e-05,"Lightower Fiber Networks I, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
19969,2,5e-05,"Joe's Datacenter, LLC",US,Government and Public Administration,"Military, Defense, National Security, and International Affairs"
149151,2,5e-05,VNSUN CLOUD COMPANY LIMITED,VN,None,None
200373,1,2e-05,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
5408,1,2e-05,National Infrastructures for Research and Technology S.A.,GR,Education and Research,None
949,1,2e-05,xTom,US,Computer and Information Technology,None
206774,1,2e-05,Internet bolaget Sverige AB,SE,Computer and Information Technology,Internet Service Provider (ISP)
57907,1,2e-05,CloudConnX Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
63473,1,2e-05,"HostHatch, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
25304,1,2e-05,Universitatea TRANSILVANIA Brasov,RO,Education and Research,"Colleges, Universities, and Professional Schools"
210680,1,2e-05,Jurgita Jurgaitiene trading as LOCOTORPI,IE,None,None
55410,1,2e-05,Vodafone Idea Ltd. (VIL),IN,Computer and Information Technology,Internet Service Provider (ISP)
30860,1,2e-05,Virtual Systems LLC,UA,Computer and Information Technology,Internet Service Provider (ISP)
212477,1,2e-05,RoyaleHosting BV,NL,Computer and Information Technology,None
140938,1,2e-05,mnihyc Network Global,CN,Education and Research,None
149428,1,2e-05,"Code200, UAB",LT,Computer and Information Technology,Internet Service Provider (ISP)
4657,1,2e-05,Starhub Ltd.,SG,Computer and Information Technology,Internet Service Provider (ISP)
7721,1,2e-05,Qin Cloud Networks,HK,Manufacturing,Machinery
10753,1,2e-05,"Level 3 Parent, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
43357,1,2e-05,Owl Limited,VU,Computer and Information Technology,Internet Service Provider (ISP)
43350,1,2e-05,NForce Entertainment B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
1273,1,2e-05,Vodafone Group PLC,EU,Computer and Information Technology,Internet Service Provider (ISP)
200738,1,2e-05,FIBRAWORLD TELECOM S.A.U.,ES,Computer and Information Technology,Internet Service Provider (ISP)
202990,1,2e-05,Web42 Solutions Ltd,GB,Computer and Information Technology,Hosting and Cloud Provider
14340,1,2e-05,"Salesforce.com, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
63770,1,2e-05,Industrial Cyber Security Center of Excellence,JP,None,None
49542,1,2e-05,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
30081,1,2e-05,"CacheNetworks, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
48144,1,2e-05,Network Technology Harald Firing Karlsen,NO,Computer and Information Technology,Software Development
12025,1,2e-05,Iron Mountain Data Center,US,Computer and Information Technology,Internet Service Provider (ISP)
210083,1,2e-05,Privex Inc.,BZ,Service,"Law, Business, and Consulting Services"
30517,1,2e-05,"Great Lakes Comnet, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
59448,1,2e-05,"Andrews IT Engineering Mernoki, Informaciotechnikai es Szolgaltato Korlatolt Felelossegu Tarsasag",HU,Computer and Information Technology,None
51560,1,2e-05,Greschitz Management GmbH,AT,Computer and Information Technology,Internet Service Provider (ISP)
133296,1,2e-05,Web Werks India Pvt. Ltd.,IN,Computer and Information Technology,Internet Service Provider (ISP)
45090,1,2e-05,Shenzhen Tencent Computer Systems Company Limited,CN,Computer and Information Technology,Other
51164,1,2e-05,Knowit Managed Services Oy,FI,Computer and Information Technology,None
14576,1,2e-05,Hosting Solution Ltd.,US,"Media, Publishing, and Broadcasting",None
44901,1,2e-05,Belcloud LTD,BG,Computer and Information Technology,None
48254,1,2e-05,20i Limited,GB,Computer and Information Technology,None
397423,1,2e-05,Tier.Net Technologies LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
4761,1,2e-05,PT. INDOSAT Tbk,ID,Computer and Information Technology,Internet Service Provider (ISP)
680,1,2e-05,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.,DE,Computer and Information Technology,Internet Service Provider (ISP)
142641,1,2e-05,Yuze Zhang,CN,Computer and Information Technology,Hosting and Cloud Provider
6369,1,2e-05,Netrunner Inc,US,Computer and Information Technology,Internet Service Provider (ISP)
61112,1,2e-05,AKILE LTD,GB,"Media, Publishing, and Broadcasting",Online Informational Content
34959,1,2e-05,KVIKTEL LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
10013,1,2e-05,"FreeBit Co.,Ltd.",JP,None,None
38040,1,2e-05,Royal Thai Armed Force Headquarters,TH,Computer and Information Technology,Internet Service Provider (ISP)
37963,1,2e-05,"Alibaba (US) Technology Co., Ltd.",US,Computer and Information Technology,None
397031,1,2e-05,"GALAXYGATE, LLC",US,Other,None
137670,1,2e-05,Canara Bank,IN,Finance and Insurance,None
38255,1,2e-05,China Education and Research Network (CERNET),CN,Computer and Information Technology,Internet Service Provider (ISP)
216271,1,2e-05,NETLABS LLC,UA,None,None
138915,1,2e-05,Kaopu Cloud HK Limited,HK,Computer and Information Technology,None
133798,1,2e-05,"PT. Smartfren Telecom, Tbk",ID,Computer and Information Technology,Internet Service Provider (ISP)
24364,1,2e-05,CERNET2 IX at Shanghai Jiaotong University,CN,Education and Research,"Colleges, Universities, and Professional Schools"
51847,1,2e-05,Nearoute Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
400519,1,2e-05,Developed Methods LLC,US,Service,Other
211786,1,2e-05,KaasHosting B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
8888,1,2e-05,xTom Pty Ltd,AU,Computer and Information Technology,None
8966,1,2e-05,EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC,AE,Computer and Information Technology,Internet Service Provider (ISP)
210695,1,2e-05,Dmitrii Vladimirovich Malkov,RU,None,None
209114,1,2e-05,Luiz Fernando Ribeiro Amaral,DE,"Retail Stores, Wholesale, and E-commerce Sites",Other
398565,1,2e-05,Peter Jin Technologies LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
41732,1,2e-05,MIHAILA VALENTIN-EUGEN,RO,Computer and Information Technology,Internet Service Provider (ISP)
134450,1,2e-05,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
9312,1,2e-05,xTom Hong Kong Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
199614,1,2e-05,Fiberocity Ltd,GB,None,None
209584,1,2e-05,THUNDER NETWORK LIMITED,HK,Computer and Information Technology,Internet Service Provider (ISP)
48108,1,2e-05,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
47952,1,2e-05,ICT BULUT BILISIM A.S.,TR,Computer and Information Technology,None
43766,1,2e-05,Mobile Telecommunication Company Saudi Arabia Joint-Stock company,SA,Computer and Information Technology,Internet Service Provider (ISP)
329225,1,2e-05,Lexistar Alliance Ltd.,SC,None,None
47926,1,2e-05,DEMENIN B.V.,NL,"Retail Stores, Wholesale, and E-commerce Sites",None
48581,1,2e-05,MythicalKitten LLC,US,"Retail Stores, Wholesale, and E-commerce Sites",None
59437,1,2e-05,Northern Data AG,DE,Computer and Information Technology,Internet Service Provider (ISP)
7693,1,2e-05,KSC Commercial Internet Co.Ltd.,TH,Computer and Information Technology,None
131445,1,2e-05,MAYBANK Data Center (Co-Location),TH,Computer and Information Technology,Internet Service Provider (ISP)
7713,1,2e-05,Telekomunikasi Indonesia (PT),ID,Computer and Information Technology,Internet Service Provider (ISP)
64236,1,2e-05,"UnReal Servers, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
46019,1,2e-05,Universitas Brawijaya,ID,Education and Research,"Colleges, Universities, and Professional Schools"
47237,1,2e-05,NUR Telecom LLC,KG,Computer and Information Technology,Internet Service Provider (ISP)
9354,1,2e-05,COMMUNITY NETWORK CENTER INCORPORATED.,JP,None,None
30036,1,2e-05,Mediacom Communications Corp,US,Computer and Information Technology,Internet Service Provider (ISP)
54455,1,2e-05,MadeIT inc.,US,Computer and Information Technology,Hosting and Cloud Provider
29854,1,2e-05,"WestHost, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
21556,1,2e-05,NASA Ames Research Center,US,Service,"Law, Business, and Consulting Services"
208091,1,2e-05,XHOST INTERNET SOLUTIONS LP,GB,Computer and Information Technology,Internet Service Provider (ISP)
17639,1,2e-05,ComClark Network & Technology Corp,PH,Computer and Information Technology,Internet Service Provider (ISP)
25145,1,2e-05,TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,TR,Computer and Information Technology,Internet Service Provider (ISP)
9902,1,2e-05,NeocomISP Limited,KH,Computer and Information Technology,Internet Service Provider (ISP)
3557,1,2e-05,"Internet Systems Consortium, Inc.",US,Community Groups and Nonprofits,None
394923,1,2e-05,Artfiles LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
40994,1,2e-05,Hohl IT e.U.,AT,Service,Other
200222,1,2e-05,Sama Tech s.r.o.,SK,Computer and Information Technology,Internet Service Provider (ISP)
29551,1,2e-05,Aixit GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
58777,1,2e-05,ChinaTelecom Cybersecurity Tech,CN,Computer and Information Technology,None
210842,1,2e-05,Rohmad Kumiadin,ID,None,None
204957,1,2e-05,GREEN FLOID LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
63835,1,2e-05,Hengyang,CN,Computer and Information Technology,Internet Service Provider (ISP)
9930,1,2e-05,TT DOTCOM SDN BHD,MY,Computer and Information Technology,Internet Service Provider (ISP)
140061,1,2e-05,China Telecom,CN,Computer and Information Technology,None
140345,1,2e-05,China Telecom,CN,Computer and Information Technology,None
6724,1,2e-05,Strato AG,DE,Computer and Information Technology,None
134762,1,2e-05,CHINANET Liaoning province Dalian MAN network,CN,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
38365,1,2e-05,"Beijing Baidu Netcom Science and Technology Co., Ltd.",CN,Computer and Information Technology,None
25148,1,2e-05,ORANGE BUSINESS SERVICES AS,NO,Computer and Information Technology,Other
29695,1,2e-05,Altibox AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
29066,1,2e-05,Host Europe GmbH,DE,Computer and Information Technology,None
14080,1,2e-05,Telmex Colombia S.A.,CO,Computer and Information Technology,Internet Service Provider (ISP)
25369,1,2e-05,Hydra Communications Ltd,GB,Computer and Information Technology,Internet Service Provider (ISP)
15967,1,2e-05,Nazwa.pl Sp.z.o.o.,PL,Service,"Law, Business, and Consulting Services"
137697,1,2e-05,"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",CN,Computer and Information Technology,None
11250,1,2e-05,Tri-State Generation and Transmission Association Inc.,US,Utilities (Excluding Internet Service),None
13097,1,2e-05,Axera SpA,IT,Computer and Information Technology,Internet Service Provider (ISP)
9605,1,2e-05,"NTT DOCOMO, INC.",JP,None,None
58466,1,2e-05,CHINANET Guangdong province network,CN,Computer and Information Technology,Software Development
1680,1,2e-05,Cellcom Fixed Line Communication L.P,IL,Computer and Information Technology,Internet Service Provider (ISP)
24360,1,2e-05,CERNET2 IX at Zhengzhou University,CN,Computer and Information Technology,None
35929,1,2e-05,Bend-La Pine Schools,US,Education and Research,"Colleges, Universities, and Professional Schools"
20381,1,2e-05,"Cable Television Laboratories, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
8283,1,2e-05,Netwerkvereniging Coloclue,NL,Computer and Information Technology,Hosting and Cloud Provider
199752,1,2e-05,Go-Trex Holding BV,NL,Computer and Information Technology,Internet Service Provider (ISP)
513,1,2e-05,CERN - European Organization for Nuclear Research,CH,Computer and Information Technology,None
16236,1,2e-05,PSA AUTOMOBILES SA,FR,Computer and Information Technology,Internet Service Provider (ISP)
134238,1,2e-05,CHINANET Jiangx province IDC network,CN,Computer and Information Technology,Internet Service Provider (ISP)
25454,1,2e-05,ORANGE MOLDOVA S.A.,MD,Computer and Information Technology,Internet Service Provider (ISP)
8697,1,2e-05,Jordan Telecommunications PSC,JO,Computer and Information Technology,Internet Service Provider (ISP)
28890,1,2e-05,INSYS LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
8896,1,2e-05,XFIBER AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
30798,1,2e-05,TNNet Oy,FI,Computer and Information Technology,Internet Service Provider (ISP)
30447,1,2e-05,Internet Names For Business Inc.,CA,Computer and Information Technology,Internet Service Provider (ISP)
136188,1,2e-05,"NINGBO, ZHEJIANG Province, P.R.China.",CN,Computer and Information Technology,Internet Service Provider (ISP)
9044,1,2e-05,BSE Software GmbH,CH,Computer and Information Technology,Internet Service Provider (ISP)
268972,1,2e-05,ERBCOM TELECOMUNICACOES EIRELI - ME,BR,Computer and Information Technology,Internet Service Provider (ISP)
52910,1,2e-05,A. Angeloni & Cia Ltda,BR,"Retail Stores, Wholesale, and E-commerce Sites","Food, Grocery, Beverages"
53006,1,2e-05,ALGAR TELECOM S/A,BR,Computer and Information Technology,Internet Service Provider (ISP)
43614,1,2e-05,Economia a.s.,CZ,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
30781,1,2e-05,Free Pro SAS,FR,Computer and Information Technology,Internet Service Provider (ISP)
263110,1,2e-05,Louvetel Comunicação Comercial Ltda ME,BR,Computer and Information Technology,Internet Service Provider (ISP)
33915,1,2e-05,Vodafone Libertel B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
137753,1,2e-05,Beijing Jingdong Shangke Information Technology Co. Ltd.,CN,"Museums, Libraries, and Entertainment","Recreation, Sports, and Performing Arts"
63838,1,2e-05,Hengyang,CN,Computer and Information Technology,None
4782,1,2e-05,"Data Communication Business Group,",TW,Computer and Information Technology,Internet Service Provider (ISP)
27845,1,2e-05,Empresa de Recursos Tecnologicos S.A E.S.P,CO,Computer and Information Technology,Internet Service Provider (ISP)
47381,1,2e-05,DoclerWeb Informatikai Kft.,HU,Manufacturing,Machinery
205766,1,2e-05,Jonas Pasche,DE,Computer and Information Technology,Internet Service Provider (ISP)
213192,1,2e-05,NetBase BV,NL,Computer and Information Technology,Hosting and Cloud Provider
44002,1,2e-05,Sys-DataCom s.r.o.,CZ,Computer and Information Technology,Internet Service Provider (ISP)
3549,1,2e-05,"Level 3 Parent, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
19530,1,2e-05,"State of North Dakota, ITD",US,Computer and Information Technology,Internet Service Provider (ISP)
212390,1,2e-05,CentralNic Ltd,GB,Computer and Information Technology,None
11878,1,2e-05,"tzulo, inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
20712,1,2e-05,Andrews & Arnold Ltd,GB,Computer and Information Technology,Internet Service Provider (ISP)
138979,1,2e-05,"Guangzhou Shujie Suyuan Culture Communication Co., Ltd.",CN,Computer and Information Technology,Internet Service Provider (ISP)
38794,1,2e-05,Renaissance Phuket Resort & Spa,TH,Computer and Information Technology,Internet Service Provider (ISP)
61098,1,2e-05,Akenes SA,CH,Computer and Information Technology,None
2852,1,2e-05,CESNET z.s.p.o.,CZ,Education and Research,None
42159,1,2e-05,Zemlyaniy Dmitro Leonidovich,UA,Computer and Information Technology,Internet Service Provider (ISP)
203961,1,2e-05,CentralNic Ltd,GB,Computer and Information Technology,None
204055,1,2e-05,CentralNic Ltd,GB,Computer and Information Technology,None
212222,1,2e-05,CentralNic Ltd,GB,Computer and Information Technology,None
147049,1,2e-05,PacketHub S.A.,PA,Computer and Information Technology,Internet Service Provider (ISP)
4808,1,2e-05,China Unicom,CN,Computer and Information Technology,Internet Service Provider (ISP)
206067,1,2e-05,Hutchison 3G UK Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
32024,1,2e-05,Blueficity,US,Service,"Law, Business, and Consulting Services"
197637,1,2e-05,ropa GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
205544,1,2e-05,LEASEWEB UK LIMITED,GB,Computer and Information Technology,None
26527,1,2e-05,LightWave Networks,US,Computer and Information Technology,Internet Service Provider (ISP)
209242,1,2e-05,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
15296,1,2e-05,Cybera Inc,CA,Computer and Information Technology,None
34240,1,2e-05,manitu GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
14315,1,2e-05,"1GSERVERS, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
201341,1,2e-05,"trafficforce, UAB",LT,Computer and Information Technology,Internet Service Provider (ISP)
56655,1,2e-05,TerraHost AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
138421,1,2e-05,China Unicom,CN,Computer and Information Technology,None
23884,1,2e-05,Proen Corp Public Company Limited,TH,Computer and Information Technology,Internet Service Provider (ISP)
12874,1,2e-05,Fastweb SpA,IT,Computer and Information Technology,Internet Service Provider (ISP)
24444,1,2e-05,China Mobile,CN,Computer and Information Technology,Internet Service Provider (ISP)
1241,1,2e-05,Nova Telecommunications & Media Single Member S.A,GR,Computer and Information Technology,Internet Service Provider (ISP)
22439,1,2e-05,"Perfect International, Inc",US,Computer and Information Technology,Internet Service Provider (ISP)
6315,1,2e-05,"XMission, L.C.",US,Computer and Information Technology,Internet Service Provider (ISP)
3363,1,2e-05,Hong Kong University of Science and Technology,HK,Education and Research,"Colleges, Universities, and Professional Schools"
16345,1,2e-05,"PJSC ""Vimpelcom""",RU,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
134810,1,2e-05,China Mobile Communications Corporation,CN,Computer and Information Technology,Internet Service Provider (ISP)
56048,1,2e-05,China Mobile Communications Corporation,CN,Computer and Information Technology,Internet Service Provider (ISP)
36236,1,2e-05,"NetActuate, Inc",US,Computer and Information Technology,Internet Service Provider (ISP)
8943,1,2e-05,Jump Networks Ltd,GB,Computer and Information Technology,Internet Service Provider (ISP)
199244,1,2e-05,InterXion Hrvatska d.o.o.,HR,Computer and Information Technology,Internet Service Provider (ISP)
50673,1,2e-05,Serverius Holding B.V.,NL,Computer and Information Technology,None
3663,1,2e-05,NetNet,US,Computer and Information Technology,Internet Service Provider (ISP)
204679,1,2e-05,NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INSTYTUT BADAWCZY,PL,Education and Research,"Colleges, Universities, and Professional Schools"
150838,1,2e-05,HA SON TECHNOLOGY ONE MEMBER LIMITED COMPANY,VN,None,None
24400,1,2e-05,China Mobile,CN,Computer and Information Technology,Internet Service Provider (ISP)
8473,1,2e-05,Bahnhof AB,SE,Computer and Information Technology,Internet Service Provider (ISP)
25795,1,2e-05,"ARP NETWORKS, INC.",US,Computer and Information Technology,Internet Service Provider (ISP)
3303,1,2e-05,Swisscom (Schweiz) AG,CH,Computer and Information Technology,Internet Service Provider (ISP)
136959,1,2e-05,China Unicom,CN,Computer and Information Technology,Internet Service Provider (ISP)
59605,1,2e-05,MENA LEVANT W.L.L,BH,Computer and Information Technology,Internet Service Provider (ISP)
140716,1,2e-05,China Unicom,CN,Computer and Information Technology,None
15108,1,2e-05,Allo Communications LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
