org_name,as,number of aliased prefix,ratio of aliased prefix,country,category,sub_category
DGN TEKNOLOJI A.S.,[43260],1,0.0002,TR,Computer and Information Technology,Hosting and Cloud Provider
D&V Global B.V.,[209561],1,0.0002,NL,Computer and Information Technology,Internet Service Provider (ISP)
Cronos NV,[48638],1,0.0002,BE,Service,None
"Cortex, a.s.",[204394],1,0.0002,CZ,Service,"Law, Business, and Consulting Services"
CoreIT AB,[209041],1,0.0002,SE,Computer and Information Technology,None
CloudKleyer Frankfurt GmbH,[200187],1,0.0002,DE,Computer and Information Technology,Internet Service Provider (ISP)
DSM (GB) Limited,[48070],1,0.0002,GB,Computer and Information Technology,Internet Service Provider (ISP)
Claro NXT Telecomunicacoes Ltda,[28573],1,0.0002,BR,Computer and Information Technology,Internet Service Provider (ISP)
Christopher Mountford,[206981],1,0.0002,GB,Education and Research,None
"ChoicePoint, Inc.",[25923],1,0.0002,US,Computer and Information Technology,Software Development
China Telecom Global Limited,[23764],1,0.0002,HK,Computer and Information Technology,Internet Service Provider (ISP)
China Mobile International Limited,[58453],1,0.0002,HK,Computer and Information Technology,Internet Service Provider (ISP)
China Education and Research Network Center,[4538],1,0.0002,CN,Education and Research,"Colleges, Universities, and Professional Schools"
"Chengde TsingYao Network Technology Service Co., Ltd.",[58336],1,0.0002,CN,Computer and Information Technology,Internet Service Provider (ISP)
Cedgetec GmbH,[211547],1,0.0002,DE,Computer and Information Technology,Software Development
DNT Solutions,[147057],1,0.0002,PK,None,None
Datenreisen UG,[206028],1,0.0002,DE,Computer and Information Technology,None
Negin Narmafzar Asak Research and Information Cooperative Company,[208124],1,0.0002,IR,Computer and Information Technology,None
ETISALAT MISR,[36992],1,0.0002,EG,Computer and Information Technology,Internet Service Provider (ISP)
FIBRAWORLD TELECOM S.A.U.,[3339],1,0.0002,ES,Computer and Information Technology,Internet Service Provider (ISP)
FIBERTEL PERU S.A.,[266732],1,0.0002,PE,Computer and Information Technology,Internet Service Provider (ISP)
Euroweb Romania S.R.L.,[6663],1,0.0002,RO,Computer and Information Technology,Internet Service Provider (ISP)
Eskisehir Bilisim Iletisim San. ve Tic. A.S.,[196733],1,0.0002,TR,Computer and Information Technology,None
Emily Kohlmeier,[203819],1,0.0002,DE,Computer and Information Technology,Internet Service Provider (ISP)
Edvin Basil Samuval,[216452],1,0.0002,IN,None,None
Easynet Group Ltd,[49655],1,0.0002,GB,Service,"Law, Business, and Consulting Services"
EWII Bredbaand A/S,[48288],1,0.0002,DK,Computer and Information Technology,None
ENAHOST s.r.o.,[201924],1,0.0002,SK,Service,"Law, Business, and Consulting Services"
Davide Beatrici,[208779],1,0.0002,IT,None,None
EGIHosting,[18779],1,0.0002,US,Computer and Information Technology,Internet Service Provider (ISP)
EDGE CLOUD NETWORK TECHNOLOGY PTE LTD.,[60021],1,0.0002,SG,Computer and Information Technology,Technology Consulting Services
E-Solutions BV,[201984],1,0.0002,BE,Computer and Information Technology,Computer and Network Security
"Dream Fusion - IT Services, Lda",[39384],1,0.0002,PT,Computer and Information Technology,Internet Service Provider (ISP)
Dominic Ritchey,[208078],1,0.0002,US,None,None
"Disney Worldwide Services, Inc.",[23344],1,0.0002,US,"Media, Publishing, and Broadcasting",None
Differ Communications Limited,[399558],1,0.0002,CA,Construction and Real Estate,None
Dazhong Technology Network Studio of Tieling County,[211051],1,0.0002,CN,None,None
Caudata Ltd,[211175],1,0.0002,GB,Computer and Information Technology,None
"CacheNetworks, Inc.",[30081],1,0.0002,US,Computer and Information Technology,Internet Service Provider (ISP)
"CRE Network, LLC",[48231],1,0.0002,US,Computer and Information Technology,Hosting and Cloud Provider
ASIAINFO TE,[8511],1,0.0002,KG,Computer and Information Technology,Internet Service Provider (ISP)
AltusHost B.V.,[51430],1,0.0002,NL,Computer and Information Technology,Internet Service Provider (ISP)
Alfa.Bit.Omega S.R.L.,[208354],1,0.0002,IT,"Media, Publishing, and Broadcasting",Online Informational Content
Alec Hoefler,[197634],1,0.0002,AT,Community Groups and Nonprofits,Other
Aixit GmbH,[29551],1,0.0002,DE,Computer and Information Technology,Internet Service Provider (ISP)
Agriculture bank,[57574],1,0.0002,IR,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
Adrian Paschkowski,[205987],1,0.0002,DE,"Retail Stores, Wholesale, and E-commerce Sites",Other
"AXARNET COMUNICACIONES, S.L.",[50926],1,0.0002,ES,Computer and Information Technology,None
ATLANTIS SAT LTD,[210646],1,0.0002,BG,Service,None
ANS ACADEMY LIMITED,[61323],1,0.0002,GB,Computer and Information Technology,None
COSYS DATA GmbH,[50782],1,0.0002,AT,Computer and Information Technology,Internet Service Provider (ISP)
AMALYZE AG,[204591],1,0.0002,DE,Computer and Information Technology,None
AEZA INTERNATIONAL LTD,[210644],1,0.0002,GB,None,None
ADVCOM SARL,[205068],1,0.0002,FR,Computer and Information Technology,Software Development
ADP GSI FRANCE SAS,[201958],1,0.0002,FR,Computer and Information Technology,Software Development
ABEILLE SARL,[203500],1,0.0002,FR,Computer and Information Technology,Internet Service Provider (ISP)
99999 Informatika Ltd.,[200157],1,0.0002,HU,None,None
24 SHELLS,[55081],1,0.0002,US,Computer and Information Technology,Internet Service Provider (ISP)
23M GmbH,[47447],1,0.0002,DE,Computer and Information Technology,Internet Service Provider (ISP)
"Anthropic, PBC",[399358],1,0.0002,US,None,None
AquaHost LTD,[199052],1,0.0002,GB,None,None
Arcus Novus UAB,[51259],1,0.0002,LT,Manufacturing,Electronics and Computer Components
Artefact SARL,[42929],1,0.0002,FR,Computer and Information Technology,Internet Service Provider (ISP)
CORK INTERNET EXCHANGE LIMITED,[47720],1,0.0002,IE,Computer and Information Technology,Internet Service Provider (ISP)
"CHUAN KAI INTERNATIONAL CO., LTD",[133375],1,0.0002,TW,Travel and Accommodation,Other
Bryan Barbolina trading as Cloudwebservices,[213268],1,0.0002,NL,Computer and Information Technology,Internet Service Provider (ISP)
British Telecommunications PLC,[5400],1,0.0002,GB,Computer and Information Technology,Internet Service Provider (ISP)
Bremen Briteline GmbH,[30742],1,0.0002,DE,Computer and Information Technology,None
"BrainStorm Network, Inc",[136258],1,0.0002,CA,Computer and Information Technology,Other
Bent Oystein Bostad,[50582],1,0.0002,NO,"Retail Stores, Wholesale, and E-commerce Sites",None
Baoshuo Network,[151814],1,0.0002,CN,None,None
Bai Shijie,[200907],1,0.0002,CN,None,None
BIT BV,[12859],1,0.0002,NL,Computer and Information Technology,Internet Service Provider (ISP)
BEGASOFT AG,[35507],1,0.0002,CH,Computer and Information Technology,None
BAI Communications Inc.,[396113],1,0.0002,CA,Computer and Information Technology,Internet Service Provider (ISP)
B2 Net Solutions Inc.,[55286],1,0.0002,CA,Computer and Information Technology,Internet Service Provider (ISP)
Atis Omran Sevin PSJ,[52209],1,0.0002,IR,Computer and Information Technology,Internet Service Provider (ISP)
Astute Internet,[63213],1,0.0002,CA,Computer and Information Technology,Internet Service Provider (ISP)
Asteo Red Neutra SL,[210612],1,0.0002,ES,Computer and Information Technology,Internet Service Provider (ISP)
Artfiles LLC,[394923],1,0.0002,US,Computer and Information Technology,Internet Service Provider (ISP)
FeiYa Network LTD.,[199465],1,0.0002,US,"Media, Publishing, and Broadcasting",Online Informational Content
Felix Alcantara,[205232],1,0.0002,US,"Freight, Shipment, and Postal Services",Other
Felix Gassan,[207252],1,0.0002,DE,None,None
"LLC ""LURE IT""",[59848],1,0.0002,RU,Computer and Information Technology,Internet Service Provider (ISP)
MARIA STYLE LTD,[58339],1,0.0002,GB,"Retail Stores, Wholesale, and E-commerce Sites",None
"Lucas Rolff, trading as Hosting4Real",[59795],1,0.0002,NL,Computer and Information Technology,Internet Service Provider (ISP)
Louvetel Comunicação Comercial Ltda ME,[263110],1,0.0002,BR,Computer and Information Technology,Internet Service Provider (ISP)
Lilith Network INC.,[202528],1,0.0002,CA,Computer and Information Technology,Internet Service Provider (ISP)
Lightning Fibre Ltd,[207995],1,0.0002,GB,Computer and Information Technology,Internet Service Provider (ISP)
"Lesun communication furtherance engineers Co, (Ltd.)",[206854],1,0.0002,IR,Computer and Information Technology,Internet Service Provider (ISP)
Leaseweb Deutschland GmbH,[28753],1,0.0002,DE,Computer and Information Technology,None
"LLC ""SKY LINE""",[58036],1,0.0002,RU,Service,Other
LIS Logistische Informationssysteme GmbH,[48352],1,0.0002,DE,Computer and Information Technology,Software Development
"InterneXt 2000, s.r.o.",[25424],1,0.0002,CZ,Computer and Information Technology,Internet Service Provider (ISP)
Klett IT GmbH,[200393],1,0.0002,DE,Computer and Information Technology,Internet Service Provider (ISP)
Kemira Oyj,[5420],1,0.0002,FI,Manufacturing,None
KELAG-Karntner Elektrizitats - Aktiengesellschaft,[35579],1,0.0002,AT,Computer and Information Technology,Internet Service Provider (ISP)
Julian Lannert,[50395],1,0.0002,DE,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
JSC MONOPOLY,[211400],1,0.0002,RU,Computer and Information Technology,Internet Service Provider (ISP)
JSC Alma Telecommunications,[39824],1,0.0002,KZ,Computer and Information Technology,Internet Service Provider (ISP)
Ivo Hazmuk,[203299],1,0.0002,CZ,Construction and Real Estate,Real Estate (Residential and/or Commercial)
Internet Technologies LLC,[210512],1,0.0002,RU,None,None
MASSELIN COMMUNICATION SAS,[203361],1,0.0002,FR,Computer and Information Technology,Internet Service Provider (ISP)
MOACK.Co.LTD,[135605],1,0.0002,KR,Computer and Information Technology,None
MRGROUP INVESTMENTS LIMITED,[61178],1,0.0002,CY,Service,"Law, Business, and Consulting Services"
"MTC - Mobile Telecommunications, Ltd.",[37009],1,0.0002,None,Computer and Information Technology,Internet Service Provider (ISP)
Nazwa.pl Sp.z.o.o.,[15967],1,0.0002,PL,Service,"Law, Business, and Consulting Services"
"NOEL, s.r.o.",[207242],1,0.0002,CZ,Manufacturing,Machinery
NG-BLU Networks B.V.,[57795],1,0.0002,NL,Computer and Information Technology,Internet Service Provider (ISP)
NForce Entertainment B.V.,[43350],1,0.0002,NL,Computer and Information Technology,Internet Service Provider (ISP)
Modesco LLC,[56434],1,0.0002,RU,Education and Research,Elementary and Secondary Schools
"Minorisa de Sistemas Informaticos y de Gestion, S.L.",[33932],1,0.0002,ES,Construction and Real Estate,Other
Mining Link Limited,[210462],1,0.0002,HK,Manufacturing,Electronics and Computer Components
MilkyWan Association,[2027],1,0.0002,FR,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
Miku Network Technology Limited,[211759],1,0.0002,HK,Computer and Information Technology,Internet Service Provider (ISP)
Microsoft Corporation,[8075],1,0.0002,US,Computer and Information Technology,Software Development
Megaspace Ltd,[60135],1,0.0002,GB,Computer and Information Technology,Hosting and Cloud Provider
Maximilian Jacobsen,[206075],1,0.0002,DE,Computer and Information Technology,None
Material Global Limited,[203635],1,0.0002,GB,Manufacturing,Chemical and Pharmaceutical Manufacturing
Master Internet s.r.o.,[24971],1,0.0002,CZ,Computer and Information Technology,Software Development
Manuel Wannemacher,[39913],1,0.0002,DE,Service,Other
MULTIDIST SARL,[60703],1,0.0002,FR,Computer and Information Technology,Software Development
MTF Solutions AG,[20988],1,0.0002,CH,Computer and Information Technology,Software Development
Internet Binat Ltd,[25003],1,0.0002,IL,Computer and Information Technology,Internet Service Provider (ISP)
Intergrid Group Pty Ltd,[133480],1,0.0002,AU,Computer and Information Technology,Internet Service Provider (ISP)
Fiber Telecom S.p.A.,[41327],1,0.0002,IT,Computer and Information Technology,Internet Service Provider (ISP)
Genius Sports UK Limited,[200416],1,0.0002,GB,Computer and Information Technology,None
Hoasted B.V.,[205876],1,0.0002,NL,Computer and Information Technology,Internet Service Provider (ISP)
HighEndNetwork LLC,[203283],1,0.0002,US,None,None
HKN GmbH,[12676],1,0.0002,DE,Computer and Information Technology,Internet Service Provider (ISP)
HATS NETWORK INC.,[203314],1,0.0002,CA,Computer and Information Technology,Internet Service Provider (ISP)
Gustav Caplan,[207487],1,0.0002,US,"Retail Stores, Wholesale, and E-commerce Sites",Other
GlobalConnect AB,[12552],1,0.0002,SE,Computer and Information Technology,Internet Service Provider (ISP)
Global-e ICT solutions B.V.,[39591],1,0.0002,NL,Computer and Information Technology,Internet Service Provider (ISP)
Getechbrothers,[150445],1,0.0002,LT,Computer and Information Technology,Internet Service Provider (ISP)
Genesis Cloud Limited,[209045],1,0.0002,MT,Computer and Information Technology,Internet Service Provider (ISP)
Interface Services LLC,[210015],1,0.0002,US,Service,"Law, Business, and Consulting Services"
Garant-Plus-Inform LLC,[201836],1,0.0002,UA,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
Galliker Transport AG,[204594],1,0.0002,CH,"Freight, Shipment, and Postal Services",Other
GTDev Network,[139589],1,0.0002,CN,Education and Research,None
Free Range Cloud Hosting Inc,[139693],1,0.0002,CA,Computer and Information Technology,Internet Service Provider (ISP)
Fly Telecom LLC,[21140],1,0.0002,RU,Computer and Information Technology,Internet Service Provider (ISP)
First Root UG (haftungsbeschraenkt),[41108],1,0.0002,DE,Computer and Information Technology,Internet Service Provider (ISP)
Fione Spolka z Ogranicznona Odpowiedzialnoscia Spolka Komandytowa,[30813],1,0.0002,PL,Computer and Information Technology,Internet Service Provider (ISP)
Fiberocity Ltd,[199614],1,0.0002,GB,None,None
HostSlim B.V.,[207083],1,0.0002,NL,Computer and Information Technology,Internet Service Provider (ISP)
Hosting Solution Ltd.,[14576],1,0.0002,US,"Media, Publishing, and Broadcasting",None
Hosting Ukraine LTD,[200000],1,0.0002,UA,Computer and Information Technology,None
Hurricane Electric LLC,[6939],1,0.0002,US,Computer and Information Technology,Internet Service Provider (ISP)
Insys Ltd,[51711],1,0.0002,GB,"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",None
Info-Connect A/S,[20618],1,0.0002,DK,Computer and Information Technology,None
"Infinity Telecom, s.r.o.",[49121],1,0.0002,CZ,Service,"Law, Business, and Consulting Services"
Indigo Integrated Solutions Limited,[44205],1,0.0002,GB,Computer and Information Technology,Internet Service Provider (ISP)
Ilm-Provider UG (haftungsbeschraenkt),[196968],1,0.0002,DE,Computer and Information Technology,Internet Service Provider (ISP)
IT-Total Sweden AB,[8769],1,0.0002,SE,Computer and Information Technology,Internet Service Provider (ISP)
"IT business solutions, MB",[205227],1,0.0002,LT,Computer and Information Technology,Hosting and Cloud Provider
IPXO LIMITED,[206150],1,0.0002,GB,Computer and Information Technology,Internet Service Provider (ISP)
IPHH Internet Port Hamburg GmbH,[12731],1,0.0002,DE,Computer and Information Technology,Internet Service Provider (ISP)
INTERSPACE DOOEL Skopje,[200899],1,0.0002,MK,Computer and Information Technology,Internet Service Provider (ISP)
INTERNET INVEST LIMITED,[56708],1,0.0002,GB,None,None
INFRONT ITALY S.P.A.,[211918],1,0.0002,IT,Service,"Law, Business, and Consulting Services"
INFOTEC TECNOLOGIA INTEGRAL Y TELECOMUNICACIONES SL,[206430],1,0.0002,ES,"Media, Publishing, and Broadcasting",Radio and Television Providers
INDIKOM LLC,[59584],1,0.0002,RU,Manufacturing,Machinery
IELO-LIAZO SERVICES SAS,[29075],1,0.0002,FR,Computer and Information Technology,Internet Service Provider (ISP)
IBM,[23145],1,0.0002,US,Manufacturing,Electronics and Computer Components
"I4W - Web Solutions, Lda",[204094],1,0.0002,PT,Computer and Information Technology,Internet Service Provider (ISP)
Korporatvniy partner Ltd,[51579],1,0.0002,RU,"Media, Publishing, and Broadcasting",Radio and Television Providers
