org_name,as,number of aliased prefix,ratio of aliased prefix,country,category,sub_category
"Fastly, Inc.",[54113],2,7e-05,US,Computer and Information Technology,Software Development
KAPPER NETWORK-COMMUNICATIONS GmbH,[48943],2,7e-05,AT,Computer and Information Technology,Internet Service Provider (ISP)
VNIDC TECHNOLOGY COMPANY LIMITED,[140824],2,7e-05,VN,None,None
Vodafone Australia Pty Ltd,[133612],2,7e-05,AU,Computer and Information Technology,Internet Service Provider (ISP)
DN-Systems Enterprise Internet Solutions GmbH,[42034],2,7e-05,DE,Computer and Information Technology,None
University of Illinois,[38],2,7e-05,US,Health Care Services,None
Charter Communications Inc,[11426],2,7e-05,US,"Media, Publishing, and Broadcasting",None
Telnab Networks LLC,[197619],2,7e-05,US,None,None
"Charter Communications, Inc",[33363],2,7e-05,US,"Media, Publishing, and Broadcasting",None
Telfly Technology Limited,[41717],2,7e-05,HK,None,None
Web2Objects LLC,[62874],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"Lightower Fiber Networks I, LLC",[46887],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Hengyang,"[63838, 63835]",2,8e-05,CN,Computer and Information Technology,None
IKS Service GmbH,[15725],2,7e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
IELO-LIAZO SERVICES SAS,[29075],2,7e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
SoftLayer Technologies Inc.,[36351],2,7e-05,US,Computer and Information Technology,Software Development
ICT Center - Dong Thap Department of Information and Communications,[135934],2,7e-05,VN,Service,"Law, Business, and Consulting Services"
"IDC, China Telecommunications Corporation",[23724],2,7e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
"Sinewave, Inc.",[29749],2,7e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"tzulo, inc.",[11878],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
TNNet Oy,[30798],1,4e-05,FI,Computer and Information Technology,Internet Service Provider (ISP)
Tri-State Generation and Transmission Association Inc.,[11250],1,4e-05,US,Utilities (Excluding Internet Service),None
xTom Hong Kong Limited,[9312],1,4e-05,HK,Computer and Information Technology,Internet Service Provider (ISP)
"UnReal Servers, LLC",[64236],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Turkiye Cumhuriyet Merkez Bankasi Anonim Sirketi,[33856],1,4e-05,TR,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
Telconet S.A,[27947],1,4e-05,EC,Computer and Information Technology,Internet Service Provider (ISP)
UPSTREAM NETWORK LTD,[202888],1,4e-05,GB,None,None
TelemaxX Telekommunikation GmbH,[12843],1,4e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
Tier.Net Technologies LLC,[397423],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Universitas Brawijaya,[46019],1,4e-05,ID,Education and Research,"Colleges, Universities, and Professional Schools"
Telekomunikasi Indonesia (PT),[7713],1,4e-05,ID,Computer and Information Technology,Internet Service Provider (ISP)
Renaissance Phuket Resort & Spa,[38794],1,4e-05,TH,Computer and Information Technology,Internet Service Provider (ISP)
Sigai Network LTD,[199467],1,4e-05,GB,None,None
TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,[25145],1,4e-05,TR,Computer and Information Technology,Internet Service Provider (ISP)
Spaceship Landings LLC,[400743],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"Shanghai Luogu Network Technology Co., Ltd.",[151464],1,4e-05,CN,None,None
Serverius Holding B.V.,[50673],1,4e-05,NL,Computer and Information Technology,None
"WestHost, Inc.",[29854],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Web Werks India Pvt. Ltd.,[133296],1,4e-05,IN,Computer and Information Technology,Internet Service Provider (ISP)
"Societatea mixta pe actiuni de tip inchis ""Interdnestrcom""",[1547],1,4e-05,MD,Computer and Information Technology,Internet Service Provider (ISP)
Sony Network Communications Inc.,[2527],1,4e-05,JP,Computer and Information Technology,Internet Service Provider (ISP)
XFIBER AS,[8896],1,4e-05,NO,Computer and Information Technology,Internet Service Provider (ISP)
XHOST INTERNET SOLUTIONS LP,[208091],1,4e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
Zemlyaniy Dmitro Leonidovich,[42159],1,4e-05,UA,Computer and Information Technology,Internet Service Provider (ISP)
Vodafone Libertel B.V.,[33915],1,4e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
"Salesforce.com, Inc.",[14340],1,4e-05,US,Computer and Information Technology,Hosting and Cloud Provider
mnihyc Network Global,[140938],1,4e-05,CN,Education and Research,None
SOLLUTIUM EU Sp z.o.o.,[43641],1,4e-05,PL,Computer and Information Technology,Software Development
Virtueon Solutions LLC,[197598],1,4e-05,US,None,None
Virtual Systems LLC,[30860],1,4e-05,UA,Computer and Information Technology,Internet Service Provider (ISP)
"State of North Dakota, ITD",[19530],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Strato AG,[6724],1,4e-05,DE,Computer and Information Technology,None
Vialis SEM,[42487],1,4e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
Sys-DataCom s.r.o.,[44002],1,4e-05,CZ,Computer and Information Technology,Internet Service Provider (ISP)
Web42 Solutions Ltd,[202990],1,4e-05,GB,Computer and Information Technology,Hosting and Cloud Provider
Rohmad Kumiadin,[210842],1,4e-05,ID,None,None
manitu GmbH,[34240],1,4e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
Royal Thai Armed Force Headquarters,[38040],1,4e-05,TH,Computer and Information Technology,Internet Service Provider (ISP)
"1GSERVERS, LLC",[14315],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Qwilt Inc.,[20253],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Qin Cloud Networks,[7721],1,4e-05,HK,Manufacturing,Machinery
ChinaTelecom Cybersecurity Tech,[58777],1,4e-05,CN,Computer and Information Technology,None
"Cloudflare London, LLC",[209242],1,4e-05,US,Service,"Law, Business, and Consulting Services"
ComClark Network & Technology Corp,[17639],1,4e-05,PH,Computer and Information Technology,Internet Service Provider (ISP)
Cybera Inc,[15296],1,4e-05,CA,Computer and Information Technology,None
DA International Group Ltd.,[203380],1,4e-05,BG,Computer and Information Technology,Hosting and Cloud Provider
DEMENIN B.V.,[47926],1,4e-05,NL,"Retail Stores, Wholesale, and E-commerce Sites",None
DGN TEKNOLOJI A.S.,[43260],1,4e-05,TR,Computer and Information Technology,Hosting and Cloud Provider
Developed Methods LLC,[400519],1,4e-05,US,Service,Other
Dialog Axiata Plc,[18001],1,4e-05,LK,Computer and Information Technology,Internet Service Provider (ISP)
Dmitrii Vladimirovich Malkov,[210695],1,4e-05,RU,None,None
DoclerWeb Informatikai Kft.,[47381],1,4e-05,HU,Manufacturing,Machinery
EMIRATES TELECOMMUNICATIONS GROUP COMPANY (ETISALAT GROUP) PJSC,[8966],1,4e-05,AE,Computer and Information Technology,Internet Service Provider (ISP)
ERBCOM TELECOMUNICACOES EIRELI - ME,[268972],1,4e-05,BR,Computer and Information Technology,Internet Service Provider (ISP)
Economia a.s.,[43614],1,4e-05,CZ,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
Empresa de Recursos Tecnologicos S.A E.S.P,[27845],1,4e-05,CO,Computer and Information Technology,Internet Service Provider (ISP)
F3 Netze e.V.,[205100],1,4e-05,DE,Service,"Law, Business, and Consulting Services"
FIBRAWORLD TELECOM S.A.U.,[200738],1,4e-05,ES,Computer and Information Technology,Internet Service Provider (ISP)
Fastweb SpA,[12874],1,4e-05,IT,Computer and Information Technology,Internet Service Provider (ISP)
Fiberocity Ltd,[199614],1,4e-05,GB,None,None
Fibrebay Network LLC,[60939],1,4e-05,US,None,None
"FreeBit Co.,Ltd.",[10013],1,4e-05,JP,None,None
Freethought Internet Limited,[41000],1,4e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
GLOBAL-ICT HONGKONG CO.LIMITED,[138190],1,4e-05,HK,Service,None
Go-Trex Holding BV,[199752],1,4e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
GoCodeIT Inc,[835],1,4e-05,CA,Computer and Information Technology,Internet Service Provider (ISP)
"Great Lakes Comnet, Inc.",[30517],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Greschitz Management GmbH,[51560],1,4e-05,AT,Computer and Information Technology,Internet Service Provider (ISP)
"Guangzhou Shujie Suyuan Culture Communication Co., Ltd.",[138979],1,4e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
HA SON TECHNOLOGY ONE MEMBER LIMITED COMPANY,[150838],1,4e-05,VN,None,None
China Education and Research Network (CERNET),[38255],1,4e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
"CenturyLink Communications, LLC",[209],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Cellcom Fixed Line Communication L.P,[1680],1,4e-05,IL,Computer and Information Technology,Internet Service Provider (ISP)
"Beijing Baidu Netcom Science and Technology Co., Ltd.",[38365],1,4e-05,CN,Computer and Information Technology,None
A. Angeloni & Cia Ltda,[52910],1,4e-05,BR,"Retail Stores, Wholesale, and E-commerce Sites","Food, Grocery, Beverages"
AKILE LTD,[61112],1,4e-05,GB,"Media, Publishing, and Broadcasting",Online Informational Content
ALGAR TELECOM S/A,[16735],1,4e-05,BR,Computer and Information Technology,Internet Service Provider (ISP)
"ARP NETWORKS, INC.",[25795],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"Alibaba (US) Technology Co., Ltd.",[37963],1,4e-05,US,Computer and Information Technology,None
Allo Communications LLC,[15108],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Anchnet Asia Limited,[137443],1,4e-05,HK,Computer and Information Technology,Hosting and Cloud Provider
"Andrews IT Engineering Mernoki, Informaciotechnikai es Szolgaltato Korlatolt Felelossegu Tarsasag",[59448],1,4e-05,HU,Computer and Information Technology,None
ArtPlanet LLC,[49542],1,4e-05,RU,Computer and Information Technology,Hosting and Cloud Provider
Artfiles LLC,[394923],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Availo Networks AB,[16150],1,4e-05,SE,Computer and Information Technology,Internet Service Provider (ISP)
BSE Software GmbH,[9044],1,4e-05,CH,Computer and Information Technology,Internet Service Provider (ISP)
Bahnhof AB,[8473],1,4e-05,SE,Computer and Information Technology,Internet Service Provider (ISP)
Beijing Jingdong Shangke Information Technology Co. Ltd.,[137753],1,4e-05,CN,"Museums, Libraries, and Entertainment","Recreation, Sports, and Performing Arts"
Canara Bank,[137670],1,4e-05,IN,Finance and Insurance,None
Bend-La Pine Schools,[35929],1,4e-05,US,Education and Research,"Colleges, Universities, and Professional Schools"
Blueficity,[32024],1,4e-05,US,Service,"Law, Business, and Consulting Services"
British Telecommunications PLC,[2856],1,4e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
CERN - European Organization for Nuclear Research,[513],1,4e-05,CH,Computer and Information Technology,None
CERNET2 IX at Shanghai Jiaotong University,[24364],1,4e-05,CN,Education and Research,"Colleges, Universities, and Professional Schools"
CERNET2 IX at Zhengzhou University,[24360],1,4e-05,CN,Computer and Information Technology,None
CESNET z.s.p.o.,[2852],1,4e-05,CZ,Education and Research,None
CHINANET Guangdong province network,[58466],1,4e-05,CN,Computer and Information Technology,Software Development
CHINANET Jiangx province IDC network,[134238],1,4e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
CHINANET Liaoning province Dalian MAN network,[134762],1,4e-05,CN,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",[137697],1,4e-05,CN,Computer and Information Technology,None
"Cable Television Laboratories, Inc.",[20381],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
"CacheNetworks, Inc.",[30081],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
HLL LLC,[51115],1,4e-05,RU,Computer and Information Technology,None
Hong Kong University of Science and Technology,[3363],1,4e-05,HK,Education and Research,"Colleges, Universities, and Professional Schools"
Host Europe GmbH,[29066],1,4e-05,DE,Computer and Information Technology,None
Netwerkvereniging Coloclue,[8283],1,4e-05,NL,Computer and Information Technology,Hosting and Cloud Provider
MythicalKitten LLC,[48581],1,4e-05,US,"Retail Stores, Wholesale, and E-commerce Sites",None
NASA Ames Research Center,[21556],1,4e-05,US,Service,"Law, Business, and Consulting Services"
NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INSTYTUT BADAWCZY,[204679],1,4e-05,PL,Education and Research,"Colleges, Universities, and Professional Schools"
NForce Entertainment B.V.,[43350],1,4e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
"NINGBO, ZHEJIANG Province, P.R.China.",[136188],1,4e-05,CN,Computer and Information Technology,Internet Service Provider (ISP)
"NTT DOCOMO, INC.",[9605],1,4e-05,JP,None,None
Nazwa.pl Sp.z.o.o.,[15967],1,4e-05,PL,Service,"Law, Business, and Consulting Services"
Nearoute Limited,[51847],1,4e-05,HK,Computer and Information Technology,Internet Service Provider (ISP)
NeocomISP Limited,[9902],1,4e-05,KH,Computer and Information Technology,Internet Service Provider (ISP)
"NetActuate, Inc",[36236],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
NetBase BV,[213192],1,4e-05,NL,Computer and Information Technology,Hosting and Cloud Provider
NetNet,[3663],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Netrunner Inc,[6369],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Northern Data AG,[59437],1,4e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
MilkyWan Association,[2027],1,4e-05,FR,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
OCEAN WAVES DATA LIMITED,[200241],1,4e-05,GB,None,None
OPTAGE Inc.,[17511],1,4e-05,JP,None,None
ORANGE BUSINESS SERVICES AS,[25148],1,4e-05,NO,Computer and Information Technology,Other
ORANGE MOLDOVA S.A.,[25454],1,4e-05,MD,Computer and Information Technology,Internet Service Provider (ISP)
Owl Limited,[43357],1,4e-05,VU,Computer and Information Technology,Internet Service Provider (ISP)
"PJSC ""Vimpelcom""",[16345],1,4e-05,RU,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
PSA AUTOMOBILES SA,[16236],1,4e-05,FR,Computer and Information Technology,Internet Service Provider (ISP)
"PT. Smartfren Telecom, Tbk",[133798],1,4e-05,ID,Computer and Information Technology,Internet Service Provider (ISP)
PacketHub S.A.,[147049],1,4e-05,PA,Computer and Information Technology,Internet Service Provider (ISP)
PaoPaoYu Network LTD.,[202911],1,4e-05,CA,None,None
"Perfect International, Inc",[22439],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Privex Inc.,[210083],1,4e-05,BZ,Service,"Law, Business, and Consulting Services"
Proen Corp Public Company Limited,[23884],1,4e-05,TH,Computer and Information Technology,Internet Service Provider (ISP)
Mobile Telecommunication Company Saudi Arabia Joint-Stock company,[43766],1,4e-05,SA,Computer and Information Technology,Internet Service Provider (ISP)
Mediacom Communications Corp,[30036],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
HostRoyale Technologies Pvt Ltd,[134450],1,4e-05,IN,Computer and Information Technology,Internet Service Provider (ISP)
Jump Networks Ltd,[8943],1,4e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
Hutchison 3G UK Limited,[206067],1,4e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
"Hutchison CP Telecommunications, PT",[45727],1,4e-05,ID,Computer and Information Technology,Internet Service Provider (ISP)
Hydra Communications Ltd,[25369],1,4e-05,GB,Computer and Information Technology,Internet Service Provider (ISP)
ICT BULUT BILISIM A.S.,[47952],1,4e-05,TR,Computer and Information Technology,None
INSYS LLC,[28890],1,4e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
ITL LLC,[21100],1,4e-05,UA,Computer and Information Technology,None
Industrial Cyber Security Center of Excellence,[63770],1,4e-05,JP,None,None
InterXion Hrvatska d.o.o.,[199244],1,4e-05,HR,Computer and Information Technology,Internet Service Provider (ISP)
Internet Names For Business Inc.,[30447],1,4e-05,CA,Computer and Information Technology,Internet Service Provider (ISP)
"Internet Systems Consortium, Inc.",[3557],1,4e-05,US,Community Groups and Nonprofits,None
Iron Mountain Data Center,[12025],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
John Mark Gabriel Caguicla,[200866],1,4e-05,PH,Computer and Information Technology,Software Development
Jonas Pasche,[205766],1,4e-05,DE,Computer and Information Technology,Internet Service Provider (ISP)
KSC Commercial Internet Co.Ltd.,[7693],1,4e-05,TH,Computer and Information Technology,None
MadeIT inc.,[54455],1,4e-05,US,Computer and Information Technology,Hosting and Cloud Provider
KVIKTEL LLC,[34959],1,4e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
KaasHosting B.V.,[211786],1,4e-05,NL,Computer and Information Technology,Internet Service Provider (ISP)
Kaopu Cloud HK Limited,[138915],1,4e-05,HK,Computer and Information Technology,None
Kew Solutions Unipessoal Lda,[209968],1,4e-05,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
Knowit Managed Services Oy,[51164],1,4e-05,FI,Computer and Information Technology,None
LEASEWEB UK LIMITED,[205544],1,4e-05,GB,Computer and Information Technology,None
"LLC ""KomTehCentr""",[12668],1,4e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
LLC Baxet,[51659],1,4e-05,RU,Computer and Information Technology,Internet Service Provider (ISP)
"Level 3 Parent, LLC",[3549],1,4e-05,US,Computer and Information Technology,Internet Service Provider (ISP)
Louvetel Comunicação Comercial Ltda ME,[263110],1,4e-05,BR,Computer and Information Technology,Internet Service Provider (ISP)
LueneCom Kommunikationsloesungen GmbH,[201035],1,4e-05,DE,Computer and Information Technology,None
Luiz Fernando Ribeiro Amaral,[209114],1,4e-05,DE,"Retail Stores, Wholesale, and E-commerce Sites",Other
MENA LEVANT W.L.L,[59605],1,4e-05,BH,Computer and Information Technology,Internet Service Provider (ISP)
xTom Pty Ltd,[8888],1,4e-05,AU,Computer and Information Technology,None
