as,alias_prefix_num,alias_prefix_64_num,org_name,alias_prefix_ratio,alias_prefix_64_ratio
59448,1,1.0,"Andrews IT Engineering Mernoki, Informaciotechnikai es Szolgaltato Korlatolt Felelossegu Tarsasag",2.0086734519655874e-06,7.979951626999824e-14
59504,23,82409685008.0,LLC Vpsville,4.619948939520851e-05,0.0065762529996013265
59605,1,256.0,MENA LEVANT W.L.L,2.0086734519655874e-06,2.042867616511955e-11
59626,2,2.0,CONSCIA DANMARK A/S,4.017346903931175e-06,1.595990325399965e-13
59711,1,65536.0,HZ Hosting Ltd,2.0086734519655874e-06,5.229741098270605e-09
60032,4,4.0,Coriolis Telecom SAS,8.03469380786235e-06,3.19198065079993e-13
60068,211,1900546.0,Datacamp Limited,0.0004238300983647389,1.5166265144888009e-07
60294,193,2.0000000000000075,Deutsche Glasfaser Wholesale GmbH,0.00038767397622935836,1.595990325399971e-13
60389,2,8589934592.0,Manir LLC,4.017346903931175e-06,0.0006854726252325247
60539,6,393216.0,Huicast Telecom Limited,1.2052040711793524e-05,3.1378446589623626e-08
60703,1,4294967296.0,MULTIDIST SARL,2.0086734519655874e-06,0.00034273631261626236
60721,32,137438953472.0,Bursabil Teknoloji A.S.,6.42775504628988e-05,0.010967562003720396
60781,528,988111025073.0,LeaseWeb Netherlands B.V.,0.0010605795826378302,0.0788507818218775
60893,3,2.0,Art of Automation B.V.,6.026020355896762e-06,1.595990325399965e-13
60906,4,5.551115123125783e-17,Playdom B.V.,8.03469380786235e-06,4.429763015845092e-30
60939,1,68719476736.0,Fibrebay Network LLC,2.0086734519655874e-06,0.005483781001860198
61098,1,1.3877787807814457e-17,Akenes SA,2.0086734519655874e-06,1.107440753961273e-30
61112,2,16842752.0,AKILE LTD,4.017346903931175e-06,1.3440434622555455e-06
61138,2,33554432.0,Zappie Host LLC,4.017346903931175e-06,2.6776274423145497e-06
61178,1,4294967296.0,MRGROUP INVESTMENTS LIMITED,2.0086734519655874e-06,0.00034273631261626236
61317,11,141785563136.0,Hivelocity Inc,2.2095407971621463e-05,0.011314419352322094
61323,6,68719542276.0,ANS ACADEMY LIMITED,1.2052040711793524e-05,0.005483786231920494
61967,10,10.0,telematis Netzwerke GmbH,2.0086734519655874e-05,7.979951626999824e-13
62217,25,21477195790.0,Vinters IT Ltd,5.021683629913968e-05,0.0017138698348780428
62240,41,34402140160.0,Clouvider Limited,8.235561153058909e-05,0.00274527414342068
62282,3,12288.0,UAB Rakrejus,6.026020355896762e-06,9.805764559257383e-10
62571,282,65547.0,IMPERVA INC,0.0005664459134542957,5.230618892949575e-09
62874,4,2228224.0,Web2Objects LLC,8.03469380786235e-06,1.7781119734120057e-07
63023,3,3.0,GTHost,6.026020355896762e-06,2.393985488099947e-13
63213,1,65536.0,Astute Internet,2.0086734519655874e-06,5.229741098270605e-09
63410,52,7.216449660063518e-16,PrivateSystems Networks,0.00010445101950221055,5.758691920598619e-29
63473,1,1.0,"HostHatch, LLC",2.0086734519655874e-06,7.979951626999824e-14
63770,1,4294967296.0,Industrial Cyber Security Center of Excellence,2.0086734519655874e-06,0.00034273631261626236
63835,1,0.0625,Hengyang,2.0086734519655874e-06,4.98746976687489e-15
63838,1,1.3877787807814457e-17,Hengyang,2.0086734519655874e-06,1.107440753961273e-30
63949,181,2559.0,"Akamai Technologies, Inc.",0.0003635698948057713,2.042069621349255e-10
64080,1,4294967296.0,SYN LTD,2.0086734519655874e-06,0.00034273631261626236
64236,1,68719476736.0,"UnReal Servers, LLC",2.0086734519655874e-06,0.005483781001860198
64267,12,3221225472.0,Sprious LLC,2.4104081423587048e-05,0.00025705223446219675
131445,27,222.0,MAYBANK Data Center (Co-Location),5.423418320307086e-05,1.771549261193961e-11
131486,4,1.0000000000000004,"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",8.03469380786235e-06,7.979951626999828e-14
131662,26069,130139.65505981445,Denpa Ltd.,0.0523641082192909,1.0385081521317622e-08
131910,1,4294967296.0,SORACOM. INC.,2.0086734519655874e-06,0.00034273631261626236
132879,1,1.0,Office of Info.Tech. Admin. for Educational Development,2.0086734519655874e-06,7.979951626999824e-14
133159,1,1.0,Mammoth Media Pty Ltd,2.0086734519655874e-06,7.979951626999824e-14
133296,1,16777216.0,Web Werks India Pvt. Ltd.,2.0086734519655874e-06,1.3388137211572749e-06
133375,1,4294967296.0,"CHUAN KAI INTERNATIONAL CO., LTD",2.0086734519655874e-06,0.00034273631261626236
133480,8,32768.0,Intergrid Group Pty Ltd,1.60693876157247e-05,2.6148705491353025e-09
133612,2,131072.0,Vodafone Australia Pty Ltd,4.017346903931175e-06,1.045948219654121e-08
133798,1,1.0,"PT. Smartfren Telecom, Tbk",2.0086734519655874e-06,7.979951626999824e-14
133944,1,68719476736.0,"trafficforce, UAB",2.0086734519655874e-06,0.005483781001860198
134094,2,8192.0,"SERVERFIELD CO., LTD.",4.017346903931175e-06,6.537176372838256e-10
134238,1,1.3877787807814457e-17,CHINANET Jiangx province IDC network,2.0086734519655874e-06,1.107440753961273e-30
134450,1,4294967296.0,HostRoyale Technologies Pvt Ltd,2.0086734519655874e-06,0.00034273631261626236
134756,1062,244.89634281396866,China Telecom,0.002133211205987454,1.954260969284636e-11
134762,1,1.3877787807814457e-17,CHINANET Liaoning province Dalian MAN network,2.0086734519655874e-06,1.107440753961273e-30
134768,1182,10.879549149423838,CHINANET SHAANXI province Cloud Base network,0.002374252020223324,8.68182759359693e-13
134771,1166,447.99702575802803,"WENZHOU, ZHEJIANG Province, P.R.China.",0.0023421132449918747,3.574994594588858e-11
134810,1,0.0625,China Mobile Communications Corporation,2.0086734519655874e-06,4.98746976687489e-15
135008,1,1.0,GOVERNMENT TECHNOLOGY AGENCY,2.0086734519655874e-06,7.979951626999824e-14
135605,1,4294967296.0,MOACK.Co.LTD,2.0086734519655874e-06,0.00034273631261626236
135905,1,256.0,VIETNAM POSTS AND TELECOMMUNICATIONS GROUP,2.0086734519655874e-06,2.042867616511955e-11
135934,2,2.0,ICT Center - Dong Thap Department of Information and Communications,4.017346903931175e-06,1.595990325399965e-13
135967,7,7.0,Bach Kim Network solutions Join stock company,1.4060714163759111e-05,5.585966138899877e-13
135981,77,6828326912.0,VisualViet Company Limited,0.00015466785580135024,0.0005448971845110109
136188,1,1.3877787807814457e-17,"NINGBO, ZHEJIANG Province, P.R.China.",2.0086734519655874e-06,1.107440753961273e-30
136620,3,2097153.0,VMHaus Limited,6.026020355896762e-06,1.6735179494417563e-07
136959,1,0.0625,China Unicom,2.0086734519655874e-06,4.98746976687489e-15
137443,1,1.3877787807814457e-17,Anchnet Asia Limited,2.0086734519655874e-06,1.107440753961273e-30
137670,1,1.0,Canara Bank,2.0086734519655874e-06,7.979951626999824e-14
137697,1,1.3877787807814457e-17,"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",2.0086734519655874e-06,1.107440753961273e-30
137702,74,35.090087890625,China Telecom,0.00014864183544545346,2.800172039543598e-12
137753,1,1.3877787807814457e-17,Beijing Jingdong Shangke Information Technology Co. Ltd.,2.0086734519655874e-06,1.107440753961273e-30
138190,1,65536.0,GLOBAL-ICT HONGKONG CO.LIMITED,2.0086734519655874e-06,5.229741098270605e-09
138421,4,19.0,China Unicom,8.03469380786235e-06,1.5161908091299665e-12
138441,1,1.0,China Education and Research Network (CERNET),2.0086734519655874e-06,7.979951626999824e-14
138652,2,33554432.0,Super Godzilla Communications GK,4.017346903931175e-06,2.6776274423145497e-06
138915,1,1.3877787807814457e-17,Kaopu Cloud HK Limited,2.0086734519655874e-06,1.107440753961273e-30
138979,1,4294967296.0,"Guangzhou Shujie Suyuan Culture Communication Co., Ltd.",2.0086734519655874e-06,0.00034273631261626236
138997,5,131585.0,Eons Data Communications Limited,1.0043367259827937e-05,1.050041934838772e-08
139203,1,0.0625,China Telecom,2.0086734519655874e-06,4.98746976687489e-15
139791,158,34359738368.0,,0.0003173704054105628,0.002741890500930099
140061,1,256.0,China Telecom,2.0086734519655874e-06,2.042867616511955e-11
140345,1,65536.0,China Telecom,2.0086734519655874e-06,5.229741098270605e-09
140716,1,0.0625,China Unicom,2.0086734519655874e-06,4.98746976687489e-15
140810,247,1629356032.0,Megacore Technology Company Limited,0.0004961423426355001,0.00013002182318520378
140824,2,8192.0,VNIDC TECHNOLOGY COMPANY LIMITED,4.017346903931175e-06,6.537176372838256e-10
140903,1623,45.51911848783493,China Telecom,0.0032600770125401483,3.6324036363659615e-12
140938,1,268435456.0,mnihyc Network Global,2.0086734519655874e-06,2.1421019538516398e-05
141039,1,65536.0,TEFINCOM S.A.,2.0086734519655874e-06,5.229741098270605e-09
141173,1,16777216.0,SteveYi Experiment Network,2.0086734519655874e-06,1.3388137211572749e-06
141444,1,4294967296.0,Wicked Networks Limited,2.0086734519655874e-06,0.00034273631261626236
142055,1,256.0,Anillc Network,2.0086734519655874e-06,2.042867616511955e-11
147049,1,1.0,PacketHub S.A.,2.0086734519655874e-06,7.979951626999824e-14
147057,1,4294967296.0,DNT Solutions,2.0086734519655874e-06,0.00034273631261626236
149042,2,2.7755575615628914e-17,"SICLOUD INFORMATION TECHNOLOGY (HONGKONG) CO., LIMITED",4.017346903931175e-06,2.214881507922546e-30
149151,2,8192.0,VNSUN CLOUD COMPANY LIMITED,4.017346903931175e-06,6.537176372838256e-10
149428,1,4294967296.0,"Code200, UAB",2.0086734519655874e-06,0.00034273631261626236
149485,18,1179648.0,MonoCloud Pty Ltd,3.6156122135380576e-05,9.413533976887089e-08
149513,3,4.163336342344337e-17,"Shenzhen lesuyun Network Technology Co., Ltd",6.026020355896762e-06,3.322322261883819e-30
150347,1,4294967296.0,Planisware Singapore Pte. Ltd,2.0086734519655874e-06,0.00034273631261626236
150445,1,4294967296.0,Getechbrothers,2.0086734519655874e-06,0.00034273631261626236
150838,3,512.0000000000009,HA SON TECHNOLOGY ONE MEMBER LIMITED COMPANY,6.026020355896762e-06,4.085735233023917e-11
151338,4,34668544.0,POLONETWORK LIMITED,8.03469380786235e-06,2.76653304098515e-06
151407,1,16777216.0,Hytron Network Services Limited,2.0086734519655874e-06,1.3388137211572749e-06
151464,1,65536.0,"Shanghai Luogu Network Technology Co., Ltd.",2.0086734519655874e-06,5.229741098270605e-09
151814,8,34359738368.0,Baoshuo Network,1.60693876157247e-05,0.002741890500930099
196733,1,4294967296.0,Eskisehir Bilisim Iletisim San. ve Tic. A.S.,2.0086734519655874e-06,0.00034273631261626236
196968,1,4294967296.0,Ilm-Provider UG (haftungsbeschraenkt),2.0086734519655874e-06,0.00034273631261626236
197433,1,1.0,XuanMing Liu,2.0086734519655874e-06,7.979951626999824e-14
197598,2,2.0,Virtueon Solutions LLC,4.017346903931175e-06,1.595990325399965e-13
197606,2,131072.0,Ismael Munoz Hernandez,4.017346903931175e-06,1.045948219654121e-08
197619,8,34359738368.0,Telnab Networks LLC,1.60693876157247e-05,0.002741890500930099
197637,3,6.661338147750939e-16,ropa GmbH,6.026020355896762e-06,5.31571561901411e-29
197695,6,8.326672684688674e-17,"Domain names registrar REG.RU, Ltd",1.2052040711793524e-05,6.644644523767637e-30
197730,1,1.0,BWE CAPITAL LIMITED,2.0086734519655874e-06,7.979951626999824e-14
197919,2,2.0,Noah van der Aa,4.017346903931175e-06,1.595990325399965e-13
197992,47,214748430347.0,DEFSOLUTION LLC,9.440765224238261e-05,0.01713682086143201
198066,94,1.304512053934559e-15,"Grupo Loading Systems, S.L.",0.00018881530448476523,1.0409943087235965e-28
